comparing_sets	compound_name	max_tc	mean_tc
train vs train	amphotericin	1.00000	0.36424
train vs train	cysteine	0.73077	0.22885
train vs train	biclotymol	0.60714	0.26128
train vs train	oxygen	0.57143	0.07481
train vs train	trandolapril	0.96296	0.39881
train vs train	paromomycin	0.86792	0.35691
train vs train	strontium	0.84615	0.32972
train vs train	clofarabine	0.90625	0.35249
train vs train	bromocriptine	0.90000	0.41281
train vs train	vinblastine	0.97260	0.43574
train vs train	colistin	0.93651	0.38295
train vs train	azacitidine	0.88710	0.35145
train vs train	lanreotide	0.92537	0.39516
train vs train	carteolol	0.80357	0.39809
train vs train	doxercalciferol	0.97368	0.28715
train vs train	zinc_oxide	0.62500	0.05772
train vs train	cholestyramine_resin	0.61905	0.23430
train vs train	lacidipine	0.78261	0.32523
train vs train	dabigatran_etexilate	0.76712	0.39542
train vs train	mefloquine	0.60377	0.31560
train vs train	clorazepate	0.83333	0.32218
train vs train	cefmetazole	0.90476	0.36852
train vs train	clothiapine	0.88235	0.28574
train vs train	magnesium_citrate	1.00000	0.20296
train vs train	pentazocine	0.79592	0.35433
train vs train	tolperisone	0.72093	0.31041
train vs train	sodium_sulfate	0.93103	0.13871
train vs train	magnesium_carbonate	1.00000	0.12222
train vs train	fluorometholone	0.93478	0.31086
train vs train	troxerutin	0.85417	0.34056
train vs train	acetone	0.40000	0.13249
train vs train	aluminum_sulfate	0.93103	0.13018
train vs train	thiamine	0.64384	0.33636
train vs train	docosanol	1.00000	0.19833
train vs train	felodipine	0.85417	0.30968
train vs train	molsidomine	0.67470	0.34032
train vs train	clofibrate	0.71429	0.26280
train vs train	oxycodone	0.91379	0.39761
train vs train	zaleplon	0.71429	0.30217
train vs train	tiemonium	0.70312	0.33769
train vs train	reboxetine	0.93333	0.35438
train vs train	mexiletine	0.69444	0.28813
train vs train	aripiprazole	0.76923	0.39014
train vs train	polidocanol	0.79412	0.23502
train vs train	tadenan	1.00000	0.19833
train vs train	buprenorphine	0.83871	0.39897
train vs train	ibuprofen	0.60000	0.22558
train vs train	bromfenac	0.80000	0.30033
train vs train	tazobactam	0.70787	0.32636
train vs train	vidarabine	1.00000	0.36703
train vs train	fidaxomicin	0.70175	0.33809
train vs train	nelfinavir	0.84286	0.41371
train vs train	sultamicillin	0.77027	0.33981
train vs train	gluconate	0.67857	0.23269
train vs train	enflurane	1.00000	0.09676
train vs train	ferrous_sulfate	0.92593	0.12190
train vs train	glyburide	0.80000	0.33201
train vs train	magnesium_lactate	1.00000	0.18536
train vs train	amsacrine	0.78571	0.31061
train vs train	sulfisoxazole	0.80328	0.27383
train vs train	dabrafenib	0.79104	0.26630
train vs train	cefotetan	0.91566	0.35574
train vs train	etravirine	0.64151	0.29785
train vs train	cycloserine	0.62903	0.28868
train vs train	isosorbide	0.70000	0.26282
train vs train	sumatriptan	0.84848	0.31437
train vs train	bazedoxifene	0.71429	0.39015
train vs train	cefoperazone	0.86207	0.38035
train vs train	methscopolamine	0.86207	0.35473
train vs train	sildenafil	0.95556	0.36525
train vs train	tigecycline	0.84848	0.39369
train vs train	apixaban	0.79167	0.39802
train vs train	levodopa	0.88889	0.31554
train vs train	metoclopramide	0.96429	0.36912
train vs train	pyroglutamate	0.69767	0.29934
train vs train	gestodene	0.97143	0.28151
train vs train	mefruside	0.70115	0.32036
train vs train	flunitrazepam	0.85714	0.31730
train vs train	pseudoephedrine	1.00000	0.22830
train vs train	menthol	0.64706	0.23774
train vs train	chloride_ion	0.75000	0.04235
train vs train	cefepime	0.90805	0.36789
train vs train	methysergide	0.95082	0.38310
train vs train	tulobuterol	0.89474	0.29174
train vs train	sevoflurane	0.60000	0.13018
train vs train	veralipride	0.92593	0.35837
train vs train	dapagliflozin	0.73469	0.30514
train vs train	zofenopril	0.76000	0.35193
train vs train	clopidogrel	0.75556	0.33439
train vs train	fentanyl	0.71429	0.32445
train vs train	paliperidone	0.88889	0.37922
train vs train	carbazochrome	0.60256	0.33639
train vs train	olmesartan	0.81159	0.37147
train vs train	lornoxicam	0.94667	0.33038
train vs train	trimeprazine	0.69492	0.35597
train vs train	azelastine	0.77778	0.34635
train vs train	ziprasidone	0.75000	0.34341
train vs train	mirtazapine	0.92105	0.29545
train vs train	imipramine	0.85366	0.30213
train vs train	cortivazol	0.70000	0.39125
train vs train	diclofenac	0.80000	0.28028
train vs train	atomoxetine	0.78947	0.31253
train vs train	saxagliptin	0.71186	0.34407
train vs train	stavudine	0.88525	0.35748
train vs train	succinylcholine	0.70000	0.29819
train vs train	racepinephrine	0.84848	0.31271
train vs train	dothiepin	0.82857	0.25775
train vs train	rifaximin	0.74074	0.37671
train vs train	pirenoxine	0.64444	0.31650
train vs train	mercaptopurine	0.64103	0.19342
train vs train	hydroxychloroquine	0.83333	0.36320
train vs train	dasabuvir	0.75581	0.33405
train vs train	norgestimate	0.68000	0.30541
train vs train	codeine	0.92157	0.37436
train vs train	zidovudine	0.84058	0.35914
train vs train	cyclopentolate	0.71429	0.36408
train vs train	busulfan	0.76087	0.21043
train vs train	aminophylline	0.89231	0.38632
train vs train	teduglutide	0.97222	0.38753
train vs train	methocarbamol	0.69048	0.33975
train vs train	nitrofurantoin	0.95161	0.30828
train vs train	cefprozil	0.95000	0.34943
train vs train	suramin	0.65217	0.25711
train vs train	methyl_salicylate	0.86957	0.24850
train vs train	gliclazide	0.91304	0.30645
train vs train	carbamazepine	0.78378	0.25427
train vs train	pefloxacin	0.96721	0.38658
train vs train	mianserin	0.92105	0.29637
train vs train	epinastine	0.60784	0.26805
train vs train	dinoprostone	0.94444	0.30350
train vs train	niacinamide	0.87500	0.22203
train vs train	propylene_glycol	0.68182	0.18861
train vs train	theophylline	0.89231	0.39549
train vs train	phenylalanine	0.81481	0.25802
train vs train	rosuvastatin	0.67059	0.32781
train vs train	brompheniramine	1.00000	0.27807
train vs train	memantine	0.60000	0.20556
train vs train	glucagon	0.94595	0.39928
train vs train	mazindol	0.65625	0.32758
train vs train	sorbitol	0.90909	0.21084
train vs train	loxapine	0.85714	0.32394
train vs train	ciclopirox	0.50000	0.27212
train vs train	calcitriol	1.00000	0.30826
train vs train	trimethobenzamide	0.73214	0.38305
train vs train	tolazamide	0.91304	0.30095
train vs train	protriptyline	0.86667	0.24924
train vs train	fulvestrant	0.63462	0.31535
train vs train	nikethamide	0.72500	0.29018
train vs train	enalaprilat	0.84314	0.37273
train vs train	cefaclor	0.88333	0.33486
train vs train	afatinib	0.77922	0.39633
train vs train	furazolidone	0.78788	0.31132
train vs train	promestriene	0.80000	0.30490
train vs train	candesartan	0.68056	0.36117
train vs train	betaine	0.87500	0.25031
train vs train	sennoside_b	0.84783	0.32833
train vs train	cyclophosphamide	0.59375	0.32462
train vs train	oxatomide	0.84211	0.35671
train vs train	nelarabine	0.89062	0.37840
train vs train	pindolol	0.81818	0.34740
train vs train	hydrocodone	0.94231	0.38221
train vs train	cefonicid	0.78022	0.33466
train vs train	isradipine	0.64407	0.30966
train vs train	artesunate	0.73585	0.32975
train vs train	acetate	0.85714	0.26943
train vs train	pyridoxine	1.00000	0.32373
train vs train	olsalazine	0.70833	0.29386
train vs train	nandrolone	0.94444	0.29107
train vs train	trovafloxacin	0.77143	0.36350
train vs train	permethrin	0.68421	0.26930
train vs train	amobarbital	0.86538	0.34061
train vs train	verapamil	0.78846	0.35610
train vs train	estrone	0.80556	0.29374
train vs train	sodium_phosphate,_dibasic	0.95238	0.13616
train vs train	pyridoxal	0.83784	0.31954
train vs train	ketorolac	0.61224	0.32343
train vs train	efavirenz	0.56604	0.27995
train vs train	flumazenil	0.72603	0.37108
train vs train	dofetilide	0.82895	0.34501
train vs train	phenylbutyrate	0.57895	0.27166
train vs train	beta_carotene	0.65000	0.16857
train vs train	neostigmine	0.74419	0.29021
train vs train	indoramin	0.77778	0.34718
train vs train	vinorelbine	0.91892	0.41957
train vs train	ivacaftor	0.69492	0.34656
train vs train	sibutramine	0.61538	0.24271
train vs train	prazepam	0.86000	0.32022
train vs train	cocaine	0.87234	0.37138
train vs train	triclofos	0.68966	0.18325
train vs train	ritonavir	0.86301	0.38201
train vs train	linagliptin	0.80000	0.38703
train vs train	camphor	0.85714	0.23599
train vs train	deferiprone	0.56604	0.29302
train vs train	butylscopolamine	0.80597	0.38612
train vs train	idelalisib	0.70909	0.33126
train vs train	ampicillin	0.91379	0.33719
train vs train	buclizine	0.84615	0.29931
train vs train	docosahexaenoate	0.95000	0.19882
train vs train	methionine	0.70000	0.26214
train vs train	benzocaine	0.59459	0.24937
train vs train	menatetrenone	1.00000	0.27363
train vs train	cifenline	0.60000	0.33184
train vs train	levobunolol	0.83673	0.36804
train vs train	sodium_selenate	0.83333	0.12433
train vs train	ritodrine	0.78049	0.32896
train vs train	niflumic_acid	0.62162	0.28790
train vs train	famciclovir	0.71642	0.36089
train vs train	didanosine	0.80882	0.37849
train vs train	benzoate	0.56522	0.19781
train vs train	sirolimus	0.93750	0.40977
train vs train	teriparatide	0.97222	0.38570
train vs train	nifurtimox	0.70000	0.31236
train vs train	iodixanol	0.92453	0.36817
train vs train	linezolid	0.71622	0.39614
train vs train	penicillin_g	0.85714	0.39454
train vs train	sulfasalazine	0.75342	0.29899
train vs train	modafinil	1.00000	0.25223
train vs train	riboflavin	0.83824	0.40011
train vs train	exemestane	0.93750	0.25973
train vs train	tetrabenazine	0.78000	0.38372
train vs train	bendamustine	0.68254	0.37127
train vs train	anastrozole	0.66667	0.25781
train vs train	nitrous_oxide	0.42857	0.08881
train vs train	besifloxacin	0.85294	0.37291
train vs train	temsirolimus	0.93939	0.40899
train vs train	quinidine	0.63158	0.35090
train vs train	ipratropium	0.85455	0.37160
train vs train	selegiline	0.64516	0.23229
train vs train	baclofen	0.64706	0.26510
train vs train	phenyltoloxamine	0.86842	0.32847
train vs train	potassium_gluconate	0.86667	0.21627
train vs train	trichlormethiazide	0.92188	0.27206
train vs train	danazol	0.69388	0.31193
train vs train	benzydamine	0.64286	0.35790
train vs train	clobutinol	0.66667	0.28990
train vs train	daunorubicin_liposomal	0.96154	0.37462
train vs train	ribavirin	0.85246	0.34746
train vs train	sodium_thiosulfate	0.93103	0.13332
train vs train	ombitasvir	0.77612	0.37987
train vs train	cytosine	0.88525	0.35039
train vs train	palbociclib	0.81159	0.38160
train vs train	nitazoxanide	0.67606	0.31257
train vs train	cabergoline	0.72152	0.37922
train vs train	dolasetron	0.68852	0.36767
train vs train	clomiphene	0.81818	0.31183
train vs train	argatroban	0.73737	0.35755
train vs train	fluindione	0.66667	0.21951
train vs train	ethamsylate	0.74242	0.28419
train vs train	alfacalcidol	0.97368	0.29618
train vs train	dipyrone	0.64646	0.32233
train vs train	benzethonium	0.76471	0.33563
train vs train	methenamine	0.51429	0.21444
train vs train	betamethasone	0.95833	0.32707
train vs train	ergotamine	0.92000	0.41987
train vs train	triazolam	0.97674	0.26960
train vs train	nefazodone	0.82278	0.36810
train vs train	dydrogesterone	1.00000	0.26572
train vs train	rocuronium	0.81538	0.39961
train vs train	micafungin	0.75789	0.38393
train vs train	captan	0.54545	0.26216
train vs train	oxcarbazepine	0.78378	0.29997
train vs train	calcium	0.66667	0.03211
train vs train	taurine	0.73077	0.22205
train vs train	clobetasone	0.82609	0.30918
train vs train	pyridostigmine	0.74419	0.30685
train vs train	azelate	0.77778	0.40883
train vs train	fumarate	0.76667	0.35494
train vs train	etoricoxib	0.63934	0.24348
train vs train	zotepine	0.74000	0.31401
train vs train	paroxetine	0.71429	0.34776
train vs train	amikacin	0.86792	0.37232
train vs train	tannic_acid	0.79070	0.30406
train vs train	lansoprazole	1.00000	0.32536
train vs train	bumetanide	0.78481	0.34158
train vs train	capsaicin	0.74510	0.36796
train vs train	brinzolamide	0.80460	0.35918
train vs train	vincristine	0.97260	0.43919
train vs train	cyproterone	0.95455	0.29735
train vs train	oxiconazole	0.70000	0.29569
train vs train	econazole	1.00000	0.30807
train vs train	gatifloxacin	0.92754	0.39752
train vs train	citric_acid	0.70370	0.22078
train vs train	cefazolin	0.86585	0.35796
train vs train	quazepam	0.67273	0.26849
train vs train	perindopril	0.92727	0.38602
train vs train	methylene_blue	0.55556	0.27832
train vs train	cyclizine	0.83333	0.28761
train vs train	sorafenib	1.00000	0.33176
train vs train	torsemide	0.74194	0.27958
train vs train	citrate	0.67442	0.27419
train vs train	methazolamide	0.71875	0.25828
train vs train	finasteride	0.65385	0.34227
train vs train	cefixime	0.88750	0.34864
train vs train	maprotiline	0.81250	0.26738
train vs train	acamprosate	0.73077	0.26788
train vs train	cefotaxime	0.92000	0.35476
train vs train	iothalamic_acid	1.00000	0.29248
train vs train	alfentanil	0.73077	0.38483
train vs train	medazepam	0.85106	0.28129
train vs train	podofilox	0.72917	0.31493
train vs train	verteporfin	0.63380	0.34755
train vs train	epoprostenol	0.82927	0.30701
train vs train	azathioprine	0.64062	0.26242
train vs train	isosorbide_dinitrate	0.58462	0.25976
train vs train	formoterol	0.88235	0.37387
train vs train	naphazoline	0.71429	0.27138
train vs train	halothane	0.75000	0.05663
train vs train	aspartic_acid	0.80000	0.24794
train vs train	pioglitazone	0.75000	0.36139
train vs train	dipyridamole	0.68852	0.35846
train vs train	vancomycin	0.76712	0.40115
train vs train	fluocinolone	0.97959	0.32327
train vs train	glucosamine	0.80000	0.31482
train vs train	aclarubicin	0.81667	0.39641
train vs train	lymecycline	0.82667	0.39748
train vs train	carbimazole	0.64583	0.28286
train vs train	aluminum_hydroxide	0.81818	0.10685
train vs train	bezafibrate	0.65000	0.35230
train vs train	meperidine	0.83721	0.33633
train vs train	miconazole	1.00000	0.30807
train vs train	dexmethylphenidate	0.96875	0.31598
train vs train	lutein	0.80435	0.27978
train vs train	hydroxyzine	0.91667	0.34267
train vs train	oxetorone	0.79167	0.31994
train vs train	montelukast	0.61404	0.33641
train vs train	ofloxacin	1.00000	0.38609
train vs train	phenylbutazone	0.68000	0.32946
train vs train	levalbuterol	0.95238	0.32637
train vs train	chlorothiazide	0.91935	0.27256
train vs train	hydroflumethiazide	0.95312	0.28126
train vs train	bivalirudin	0.90909	0.40832
train vs train	helium	0.66667	0.03253
train vs train	fosphenytoin	0.67532	0.35498
train vs train	nonoxynol-9	0.79412	0.29781
train vs train	ceritinib	0.72727	0.34238
train vs train	phosphoric_acid	0.80952	0.13424
train vs train	sulindac	0.50000	0.25390
train vs train	zileuton	0.61905	0.25625
train vs train	mequitazine	0.79070	0.28404
train vs train	nimodipine	0.86885	0.32754
train vs train	secobarbital	0.91837	0.32617
train vs train	riluzole	0.49091	0.25731
train vs train	ganirelix	0.96203	0.40596
train vs train	tolbutamide	0.88710	0.28697
train vs train	itraconazole	0.89024	0.38938
train vs train	caffeine	0.95652	0.32553
train vs train	clobetasol	0.97826	0.32511
train vs train	chlorprothixene	0.82500	0.26062
train vs train	calcium_aspartate	0.76667	0.21712
train vs train	vitamin_k_1	1.00000	0.27363
train vs train	meropenem	0.83582	0.35513
train vs train	charcoal	1.00000	0.02958
train vs train	crizotinib	0.66667	0.34820
train vs train	telaprevir	0.76389	0.38866
train vs train	bimatoprost	0.74510	0.36256
train vs train	delavirdine	0.72152	0.34465
train vs train	calcium_lactate	1.00000	0.18536
train vs train	flavoxate	0.70312	0.38059
train vs train	acetaminophen	0.68889	0.34104
train vs train	edrophonium	0.61905	0.28185
train vs train	treosulfan	0.76087	0.23279
train vs train	amisulpride	0.94805	0.37915
train vs train	apraclonidine	0.92683	0.26012
train vs train	procaine	0.77083	0.32785
train vs train	serotonin	0.65957	0.30952
train vs train	crotamiton	0.66667	0.26654
train vs train	lormetazepam	1.00000	0.32062
train vs train	spirapril	0.86441	0.39667
train vs train	spiramycin	0.87719	0.38687
train vs train	chlorpromazine	0.91111	0.30146
train vs train	pyrantel	0.71154	0.27780
train vs train	varenicline	0.58537	0.24490
train vs train	dobutamine	0.78049	0.35443
train vs train	amoxapine	0.85714	0.32083
train vs train	droxidopa	0.79412	0.28920
train vs train	estradiol	0.80952	0.32247
train vs train	bretylium	0.60000	0.23446
train vs train	atenolol	0.77778	0.35364
train vs train	axitinib	0.54762	0.27142
train vs train	chlorhexidine	0.65957	0.25659
train vs train	flurazepam	0.82143	0.34865
train vs train	ioxilan	0.96078	0.36555
train vs train	ulipristal	0.92308	0.35667
train vs train	pentamidine	1.00000	0.29203
train vs train	flucytosine	0.75000	0.23788
train vs train	roxithromycin	0.79167	0.37440
train vs train	darunavir	1.00000	0.36880
train vs train	fluoxetine	0.78947	0.29806
train vs train	xipamide	0.79710	0.30232
train vs train	cevimeline	0.67273	0.30519
train vs train	telmisartan	0.69841	0.35835
train vs train	clemastine	0.72727	0.34999
train vs train	pinaverium	0.73134	0.36416
train vs train	trimetazidine	0.71875	0.38027
train vs train	naltrexone	0.94545	0.38695
train vs train	alosetron	0.78947	0.37553
train vs train	iloprost	0.83333	0.29550
train vs train	indacaterol	0.75472	0.38769
train vs train	diflorasone	0.95833	0.32124
train vs train	telbivudine	0.92308	0.37697
train vs train	norethindrone	0.97143	0.28141
train vs train	romidepsin	0.67568	0.34550
train vs train	deoxycholate	1.00000	0.32890
train vs train	ciprofibrate	0.71429	0.24949
train vs train	fusidate	0.82979	0.32161
train vs train	clofazimine	0.61111	0.25987
train vs train	diatrizoate	0.91429	0.29131
train vs train	oxymetazoline	0.81250	0.35138
train vs train	nilutamide	0.70423	0.31009
train vs train	pheniramine	0.87879	0.28113
train vs train	zinc_acetate	0.80000	0.17273
train vs train	indapamide	0.74667	0.29844
train vs train	benoxinate	1.00000	0.37491
train vs train	dibucaine	0.70833	0.38349
train vs train	guaiazulene	0.40000	0.11612
train vs train	sotalol	0.72727	0.29365
train vs train	levofloxacin	1.00000	0.38609
train vs train	methylprednisolone	0.97778	0.33540
train vs train	nebivolol	0.70909	0.33529
train vs train	quinagolide	0.74667	0.36625
train vs train	dabigatran	0.76712	0.38791
train vs train	tetracaine	0.75556	0.33803
train vs train	proglumetacin	0.78049	0.42654
train vs train	sparfloxacin	0.92308	0.37710
train vs train	aclidinium	0.72881	0.35682
train vs train	iopamidol	0.82692	0.33335
train vs train	cystine	0.75758	0.25727
train vs train	carmustine	0.87500	0.25229
train vs train	vecuronium	1.00000	0.38656
train vs train	nordazepam	0.79167	0.29138
train vs train	gemcitabine	0.83077	0.34346
train vs train	zalcitabine	0.88889	0.35965
train vs train	pramlintide	0.93827	0.40064
train vs train	pantoprazole	0.87302	0.33055
train vs train	lycopene	0.65000	0.11837
train vs train	fenoprofen	0.81818	0.24101
train vs train	phenolphthalein	0.66667	0.26940
train vs train	oxiracetam	0.81250	0.36660
train vs train	flunarizine	0.87879	0.27646
train vs train	medroxyprogesterone	1.00000	0.29874
train vs train	lorcaserin	0.59524	0.24242
train vs train	guaifenesin	0.70270	0.29218
train vs train	pirbuterol	0.70000	0.36517
train vs train	heroin	0.87273	0.38327
train vs train	vorinostat	0.63462	0.28260
train vs train	cilostazol	0.71642	0.36608
train vs train	tenoxicam	0.95890	0.33197
train vs train	spironolactone	0.81395	0.29568
train vs train	fludrocortisone	0.96000	0.33212
train vs train	bacampicillin	0.82258	0.35009
train vs train	naloxone	0.92982	0.39315
train vs train	oxaprozin	0.54717	0.31634
train vs train	lofepramine	0.74468	0.33617
train vs train	isopropyl_alcohol	0.47059	0.11737
train vs train	fenoterol	0.78947	0.33536
train vs train	ziconotide	0.82143	0.38683
train vs train	silodosin	0.78947	0.42188
train vs train	decitabine	0.88710	0.36633
train vs train	arsenic_trioxide	0.00000	0.00000
train vs train	idarubicin	0.96154	0.37302
train vs train	cladribine	0.90625	0.37194
train vs train	triamterene	0.78947	0.23546
train vs train	levorphanol	0.82000	0.34327
train vs train	levonorgestrel	1.00000	0.28647
train vs train	tofisopam	0.67442	0.29768
train vs train	methohexital	0.73585	0.32126
train vs train	tafluprost	0.95455	0.32865
train vs train	triamcinolone	0.97959	0.32925
train vs train	pimobendan	0.64407	0.33895
train vs train	phenytoin	0.64000	0.30715
train vs train	flupirtine	0.88000	0.32084
train vs train	asenapine	0.62963	0.28394
train vs train	ledipasvir	0.77612	0.37105
train vs train	mycophenolate	0.88235	0.32837
train vs train	olopatadine	0.79167	0.34284
train vs train	trichloroacetate	0.57143	0.13722
train vs train	diethylstilbestrol	0.63158	0.24538
train vs train	nisoldipine	0.90741	0.30678
train vs train	etomidate	0.64583	0.32172
train vs train	pergolide	0.66071	0.33194
train vs train	raltegravir	0.68605	0.36950
train vs train	dolutegravir	0.73684	0.40529
train vs train	guanfacine	0.63043	0.24940
train vs train	cosyntropin	0.93590	0.41740
train vs train	minoxidil	0.63235	0.30229
train vs train	pyrazinamide	0.87500	0.23539
train vs train	dantrolene	0.95161	0.31692
train vs train	deflazacort	0.76119	0.37045
train vs train	salicylic_acid	0.80000	0.23853
train vs train	bleomycin	0.75000	0.40216
train vs train	glycopyrronium	0.67708	0.33599
train vs train	levocarnitine	1.00000	0.27234
train vs train	desloratadine	0.60714	0.26758
train vs train	triflusal	0.81481	0.26291
train vs train	pentostatin	0.80882	0.37078
train vs train	sulfamethoxazole	0.81034	0.25736
train vs train	hydralazine	1.00000	0.21520
train vs train	cephalothin	0.87143	0.37181
train vs train	pramipexole	0.59091	0.28847
train vs train	parecoxib	0.75000	0.30447
train vs train	promazine	0.91111	0.30191
train vs train	fluorouracil	0.84211	0.26340
train vs train	ibutilide	0.78873	0.33145
train vs train	donepezil	0.78000	0.37340
train vs train	oxybutynin	0.72727	0.32928
train vs train	panobinostat	0.59259	0.33492
train vs train	glycyrrhizic_acid	1.00000	0.32789
train vs train	17-alpha-hydroxyprogesterone	1.00000	0.29874
train vs train	metaproterenol	0.78947	0.31318
train vs train	penicillamine	0.58621	0.21287
train vs train	raltitrexed	0.71831	0.39305
train vs train	rasagiline	0.54286	0.23323
train vs train	cisapride	0.80822	0.41244
train vs train	articaine	0.61404	0.34155
train vs train	calcitonin	0.93827	0.39435
train vs train	phenprocoumon	0.83871	0.28467
train vs train	lopinavir	0.79167	0.42061
train vs train	carbon_monoxide	0.50000	0.05445
train vs train	zafirlukast	0.77011	0.34824
train vs train	silymarin	0.83721	0.31565
train vs train	thiethylperazine	0.93182	0.30609
train vs train	pregabalin	0.66667	0.24891
train vs train	sodium_phosphate	1.00000	0.12778
train vs train	cobicistat	0.86301	0.38506
train vs train	carfilzomib	0.73973	0.39592
train vs train	ibrutinib	0.76119	0.34874
train vs train	adefovir	0.86154	0.34321
train vs train	levothyroxine	0.76923	0.31679
train vs train	urea	0.57143	0.15241
train vs train	gliquidone	0.80000	0.36256
train vs train	regadenoson	0.88406	0.37209
train vs train	abacavir	0.67213	0.30086
train vs train	benazepril	0.81667	0.40731
train vs train	lidocaine	0.72917	0.31456
train vs train	clonidine	0.92683	0.26326
train vs train	chlordiazepoxide	0.69231	0.29594
train vs train	guaiacolsulfonate	0.68966	0.23172
train vs train	nitisinone	0.67925	0.27171
train vs train	streptozocin	0.65333	0.33493
train vs train	tretinoin	0.77273	0.31885
train vs train	coenzyme_q10	0.71429	0.28029
train vs train	sertraline	0.57143	0.23371
train vs train	calcium_phosphate	0.65957	0.31753
train vs train	clevidipine	0.85417	0.32830
train vs train	sulfacetamide	0.74138	0.23863
train vs train	fenoldopam	0.71698	0.32823
train vs train	dicloxacillin	1.00000	0.34219
train vs train	amiloride	0.65957	0.25716
train vs train	moricizine	0.71053	0.37408
train vs train	captopril	0.76000	0.34211
train vs train	folic_acid	0.80882	0.36583
train vs train	atosiban	0.93056	0.40742
train vs train	xanthine	0.77083	0.29143
train vs train	sodium_acetate	0.71429	0.12318
train vs train	ethyl_loflazepate	0.81132	0.33546
train vs train	bacitracin	0.78947	0.38356
train vs train	nalbuphine	0.94545	0.37946
train vs train	strontium-89	1.00000	0.04728
train vs train	reserpine	0.80556	0.41331
train vs train	loperamide	0.71429	0.38301
train vs train	goserelin	0.91566	0.39889
train vs train	benfluorex	0.66667	0.32108
train vs train	nalidixate	0.67213	0.34094
train vs train	rosiglitazone	0.75000	0.39010
train vs train	acarbose	0.80000	0.33938
train vs train	dorzolamide	0.78481	0.31102
train vs train	loratadine	0.64286	0.34043
train vs train	methylergonovine	0.95082	0.38449
train vs train	fluocinonide	0.94444	0.32696
train vs train	metformin	0.54545	0.16803
train vs train	simeprevir	0.72381	0.36260
train vs train	daptomycin	0.85333	0.42287
train vs train	viloxazine	0.93333	0.35864
train vs train	cloprednol	0.94000	0.33049
train vs train	bepridil	0.71429	0.33668
train vs train	clobazam	0.80392	0.32957
train vs train	chlorpropamide	0.88710	0.27750
train vs train	terlipressin	0.90000	0.39614
train vs train	fexofenadine	0.79545	0.37469
train vs train	rabeprazole	0.86154	0.34832
train vs train	celiprolol	0.79032	0.38203
train vs train	sucralfate	0.65714	0.25778
train vs train	vemurafenib	0.69412	0.32617
train vs train	ondansetron	0.76923	0.35089
train vs train	dactinomycin	0.81176	0.40193
train vs train	dihydralazine	1.00000	0.21520
train vs train	probenecid	0.69118	0.29453
train vs train	doxapram	0.70492	0.37917
train vs train	enfuvirtide	0.84932	0.40653
train vs train	naratriptan	0.84848	0.33474
train vs train	mefenamate	0.67647	0.27474
train vs train	rifampin	0.81176	0.40579
train vs train	ergocalciferol	0.97059	0.26692
train vs train	terbinafine	0.92593	0.23967
train vs train	ruxolitinib	0.62162	0.25002
train vs train	penciclovir	0.79104	0.36850
train vs train	methyldopa	0.88889	0.33334
train vs train	bicalutamide	0.69118	0.31753
train vs train	clavulanate	0.61290	0.31889
train vs train	amdinocillin_pivoxil	0.72152	0.34898
train vs train	pantothenic_acid	0.93182	0.32555
train vs train	trapidil	0.71429	0.27309
train vs train	valsartan	0.81159	0.37726
train vs train	diazoxide	0.85246	0.26027
train vs train	lorazepam	1.00000	0.30353
train vs train	quinapril	0.88333	0.40404
train vs train	pyrilamine	0.76667	0.38190
train vs train	terconazole	0.82500	0.38761
train vs train	dexfenfluramine	0.68750	0.23528
train vs train	isoxsuprine	0.75676	0.32131
train vs train	macitentan	0.69663	0.34782
train vs train	tofacitinib	0.78947	0.35837
train vs train	letrozole	0.75000	0.21222
train vs train	proguanil	0.57143	0.19121
train vs train	nafronyl	0.67308	0.36786
train vs train	etonogestrel	0.97222	0.28239
train vs train	methotrimeprazine	0.74000	0.33125
train vs train	clodronic_acid	0.74074	0.15134
train vs train	selenium	1.00000	0.04293
train vs train	nevirapine	0.70909	0.30236
train vs train	phenylacetate	0.94444	0.30977
train vs train	diflucortolone	0.97826	0.31927
train vs train	primidone	0.82609	0.32530
train vs train	phentermine	0.70000	0.20139
train vs train	trazodone	0.80000	0.33006
train vs train	fosamprenavir	0.83871	0.35000
train vs train	ethanolamine	0.68293	0.29131
train vs train	fluvastatin	0.68750	0.34564
train vs train	ezogabine	0.88000	0.30606
train vs train	manganese	0.60000	0.07556
train vs train	trifluoperazine	0.83673	0.30966
train vs train	dihydroergocristine	0.97260	0.42733
train vs train	labetalol	0.73585	0.37640
train vs train	cephalexin	0.96552	0.34601
train vs train	methamphetamine	0.70000	0.19914
train vs train	hymecromone	0.83871	0.25998
train vs train	histrelin	0.97368	0.41169
train vs train	levomilnacipran	0.89744	0.29263
train vs train	methylsulfonylmethane	0.68293	0.33566
train vs train	perflutren	0.75000	0.05491
train vs train	nifuroxazide	0.68750	0.28635
train vs train	thiocolchicoside	0.70492	0.36859
train vs train	dicumarol	0.85714	0.29504
train vs train	etofenamate	0.61404	0.33768
train vs train	benzoyl_peroxide	0.61905	0.20279
train vs train	bethanechol	0.66667	0.27821
train vs train	pamidronate	0.93023	0.25040
train vs train	imipenem	0.76056	0.36061
train vs train	pantothenate	0.86000	0.32250
train vs train	losartan	0.72857	0.34126
train vs train	methyltestosterone	0.94444	0.29367
train vs train	sodium	0.83871	0.12446
train vs train	pramoxine	0.74510	0.35600
