comparing_sets	compound_name	max_tc	mean_tc
train vs train	indacaterol	0.72727	0.38277
train vs train	procaine	0.86047	0.32428
train vs train	misoprostol	0.97500	0.31195
train vs train	dyclonine	0.88636	0.34829
train vs train	capecitabine	0.73418	0.36712
train vs train	loxoprofen	0.63889	0.27852
train vs train	terbinafine	0.92593	0.23918
train vs train	levetiracetam	0.84444	0.33450
train vs train	arsenic	0.66667	0.03259
train vs train	calcium_carbimide	0.41667	0.06804
train vs train	raloxifene	0.69643	0.36385
train vs train	chlormadinone	0.95455	0.30438
train vs train	zinc_sulfate	0.92593	0.12108
train vs train	alprazolam	0.97674	0.26061
train vs train	quinacrine	0.77966	0.38288
train vs train	colistimethate	0.69565	0.34658
train vs train	cysteine	0.84615	0.22634
train vs train	gamma-linolenate	0.72000	0.21352
train vs train	metoclopramide	0.96429	0.36433
train vs train	magnesium_lactate	1.00000	0.18371
train vs train	proguanil	0.57143	0.19024
train vs train	granisetron	0.64706	0.32451
train vs train	activated_charcoal	1.00000	0.03041
train vs train	adrafinil	0.73333	0.26114
train vs train	strontium	0.84615	0.32482
train vs train	cromolyn	0.76596	0.30948
train vs train	ribavirin	0.85246	0.34017
train vs train	thiabendazole	0.68966	0.17996
train vs train	sodium_carbonate	0.67857	0.15810
train vs train	hydrogen_peroxide	0.55556	0.09397
train vs train	mometasone	0.97826	0.32649
train vs train	pirenzepine	0.73438	0.36922
train vs train	dinoprost	0.97222	0.29589
train vs train	ubiquinol	1.00000	0.27924
train vs train	trapidil	0.71429	0.26994
train vs train	pipamperone	0.75000	0.34916
train vs train	halofantrine	0.69231	0.31915
train vs train	sodium_hydroxide	0.62500	0.07314
train vs train	silver_sulfadiazine	0.88679	0.22898
train vs train	enoximone	0.61224	0.28956
train vs train	fenoterol	0.78947	0.33197
train vs train	magnesium_oxide	0.57143	0.06047
train vs train	mestranol	0.91667	0.29824
train vs train	nitrofurantoin	0.95161	0.30197
train vs train	dopamine	0.81250	0.29053
train vs train	pilocarpine	0.71111	0.32993
train vs train	diazoxide	0.85246	0.25746
train vs train	emtricitabine	0.92308	0.33450
train vs train	vitamin_b6	1.00000	0.32027
train vs train	meperidine	0.79167	0.33349
train vs train	cyclosporine	0.73529	0.37730
train vs train	tinidazole	0.73611	0.29536
train vs train	fusidate	0.82979	0.31941
train vs train	naphazoline	0.81081	0.26892
train vs train	sufentanil	0.75410	0.36136
train vs train	quazepam	0.74074	0.26696
train vs train	albuterol	0.95238	0.30810
train vs train	oxymetholone	0.89744	0.31282
train vs train	aminoglutethimide	0.67273	0.34137
train vs train	mexiletine	0.80645	0.28679
train vs train	malathion	0.55263	0.22419
train vs train	calcium_glubionate	0.84211	0.28182
train vs train	magnesium_chloride	0.84615	0.12032
train vs train	imipenem	0.75000	0.35374
train vs train	glucose	0.90625	0.26698
train vs train	bicarbonate_ion	0.62500	0.13896
train vs train	gemcitabine	0.87500	0.33790
train vs train	celiprolol	0.79032	0.37473
train vs train	acebutolol	0.79032	0.37539
train vs train	levocabastine	0.66071	0.34578
train vs train	tenofovir	0.86154	0.33722
train vs train	tolterodine	0.66667	0.32047
train vs train	ibandronate	0.69643	0.28373
train vs train	minocycline	0.96491	0.35500
train vs train	naratriptan	0.84848	0.32959
train vs train	ketotifen	0.86667	0.31839
train vs train	insulin_detemir	0.94118	0.39771
train vs train	perazine	0.93182	0.30324
train vs train	menatetrenone	1.00000	0.27387
train vs train	loratadine	0.67857	0.33694
train vs train	dalfampridine	0.65217	0.18419
train vs train	imidapril	0.73529	0.39880
train vs train	delavirdine	0.72152	0.33835
train vs train	resveratrol	0.84211	0.22120
train vs train	bleomycin	0.75000	0.39397
train vs train	eucalyptol	0.63158	0.22829
train vs train	mirabegron	0.69014	0.34189
train vs train	phenylacetate	0.94444	0.30861
train vs train	methoxsalen	0.66667	0.27382
train vs train	pyrazinamide	0.87500	0.23527
train vs train	megestrol	1.00000	0.29792
train vs train	calcium_carbonate,_precipitated	1.00000	0.12261
train vs train	clotrimazole	0.72973	0.24507
train vs train	racecadotril	0.59649	0.31881
train vs train	nifedipine	0.90741	0.28524
train vs train	sulthiame	0.71053	0.29550
train vs train	linezolid	0.85294	0.39063
train vs train	desvenlafaxine	0.79167	0.36368
train vs train	terizidone	0.77778	0.31708
train vs train	trimethobenzamide	0.73214	0.37791
train vs train	magnesium_salt	0.72917	0.26808
train vs train	ursodeoxycholate	1.00000	0.32698
train vs train	triclosan	0.80000	0.22149
train vs train	caspofungin	0.86486	0.40990
train vs train	deslanoside	0.89474	0.35052
train vs train	oxetorone	0.79167	0.31724
train vs train	indigo	0.61224	0.29888
train vs train	fidaxomicin	0.71429	0.33465
train vs train	tranexamic_acid	0.77778	0.25521
train vs train	ponatinib	0.75385	0.34707
train vs train	fenofibrate	0.70370	0.27256
train vs train	sitagliptin	0.75385	0.33782
train vs train	troglitazone	0.65116	0.35220
train vs train	fluocinolone	0.97959	0.32050
train vs train	tolvaptan	0.70769	0.38730
train vs train	cyclizine	0.83333	0.28707
train vs train	riboflavin	0.83824	0.39208
train vs train	glucosamine	0.80435	0.31052
train vs train	benserazide	0.69643	0.33046
train vs train	naftifine	0.77778	0.22565
train vs train	fosfomycin	0.67742	0.19573
train vs train	frovatriptan	0.63830	0.29899
train vs train	tamsulosin	0.78481	0.33615
train vs train	ezetimibe	0.63934	0.33476
train vs train	pemoline	0.71739	0.28631
train vs train	propantheline	0.91837	0.35228
train vs train	urea	0.47059	0.15168
train vs train	bivalirudin	0.90909	0.40061
train vs train	desogestrel	0.94444	0.26071
train vs train	tacrine	0.62963	0.24352
train vs train	dyphylline	0.83824	0.38850
train vs train	pirfenidone	0.78947	0.26784
train vs train	alitretinoin	0.73333	0.22732
train vs train	homatropine	0.87234	0.36055
train vs train	exemestane	0.93750	0.26007
train vs train	tazobactam	0.69880	0.31995
train vs train	testosterone	0.92308	0.30685
train vs train	hydroxychloroquine	0.83333	0.35895
train vs train	nafarelin	0.95946	0.40150
train vs train	regadenoson	0.86364	0.36383
train vs train	mycophenolic_acid	0.88235	0.34694
train vs train	alendronate	0.69643	0.24327
train vs train	salicylamide	0.77419	0.27540
train vs train	calcium_citrate	1.00000	0.20089
train vs train	methylprednisolone	0.95652	0.33237
train vs train	cefotiam	0.86747	0.36890
train vs train	encainide	0.75926	0.38868
train vs train	griseofulvin	0.62791	0.29696
train vs train	carbimazole	0.64583	0.27912
train vs train	fluoxetine	0.78947	0.29586
train vs train	cephalexin	0.96552	0.34167
train vs train	lamivudine	0.92308	0.33785
train vs train	carteolol	0.81250	0.39192
train vs train	zonisamide	0.64062	0.26184
train vs train	docosahexaenoate	0.95000	0.19714
train vs train	cocaine	0.87234	0.36809
train vs train	pravastatin	0.85714	0.32335
train vs train	chloroxine	0.67500	0.25580
train vs train	deoxycholate	1.00000	0.32698
train vs train	cinnarizine	0.87879	0.27634
train vs train	glycopyrronium	0.70000	0.33006
train vs train	cetrorelix	0.96203	0.39317
train vs train	promethazine	0.92683	0.28699
train vs train	nortriptyline	0.86667	0.24024
train vs train	amdinocillin_pivoxil	0.74648	0.34303
train vs train	moxifloxacin	0.85526	0.39603
train vs train	dicumarol	0.81081	0.29312
train vs train	acemetacin	0.81667	0.37749
train vs train	flunitrazepam	0.85714	0.31357
train vs train	methenamine	0.51429	0.21404
train vs train	diethylpropion	0.61765	0.26066
train vs train	mesoridazine	0.70513	0.31565
train vs train	meclocycline	0.93220	0.33982
train vs train	tafluprost	0.95455	0.32461
train vs train	alvimopan	0.76056	0.41668
train vs train	lofepramine	0.82979	0.33435
train vs train	oxymorphone	0.91935	0.39806
train vs train	trimethadione	0.59184	0.30703
train vs train	cortivazol	0.70000	0.38563
train vs train	methamphetamine	0.70000	0.19980
train vs train	glipizide	0.77333	0.31374
train vs train	bromazepam	0.90698	0.29140
train vs train	chloride_ion	0.57143	0.04391
train vs train	dexpanthenol	0.93182	0.31435
train vs train	mizolastine	0.77143	0.35612
train vs train	teicoplanin	0.87324	0.39305
train vs train	timolol	0.69474	0.37855
train vs train	diphenidol	0.94444	0.31857
train vs train	tulobuterol	0.89474	0.29026
train vs train	fenoldopam	0.71698	0.32525
train vs train	coumarin	0.66667	0.22688
train vs train	propranolol	0.81818	0.32921
train vs train	ranolazine	0.79167	0.41832
train vs train	iodine	0.33333	0.03810
train vs train	enzalutamide	0.63934	0.31809
train vs train	gallamine	0.73585	0.34007
train vs train	rifampin	0.81176	0.39841
train vs train	phentolamine	0.69643	0.34951
train vs train	desloratadine	0.60714	0.26666
train vs train	risperidone	0.88889	0.34212
train vs train	atorvastatin	0.69512	0.39321
train vs train	acetate	0.85714	0.26943
train vs train	dabigatran_etexilate	0.76712	0.38870
train vs train	triamcinolone	0.97959	0.32630
train vs train	desoximetasone	0.97826	0.32347
train vs train	sulindac	0.50000	0.25262
train vs train	nefopam	0.76190	0.30682
train vs train	ganirelix	0.96203	0.39845
train vs train	oxaprozin	0.54717	0.31437
train vs train	moclobemide	0.77358	0.34666
train vs train	fluoxymesterone	0.90909	0.30404
train vs train	simethicone	0.37500	0.14415
train vs train	nitrous_oxide	0.44000	0.08911
train vs train	fluvastatin	0.75000	0.34311
train vs train	apixaban	0.80000	0.39130
train vs train	serine	0.84615	0.24149
train vs train	aluminum_hydroxide	0.81818	0.10781
train vs train	levamisole	0.63462	0.24831
train vs train	aminosalicylic_acid	0.96429	0.28321
train vs train	clomipramine	0.90244	0.30033
train vs train	benzoate	0.57895	0.19789
train vs train	oxacillin	0.93939	0.33883
train vs train	ritodrine	0.76923	0.32550
train vs train	pancuronium	1.00000	0.38298
train vs train	nitrazepam	0.91228	0.29910
train vs train	ticlopidine	0.75556	0.27164
train vs train	cholestyramine_resin	0.64865	0.23434
train vs train	bicalutamide	0.69118	0.31204
train vs train	ramelteon	0.66038	0.32874
train vs train	citric_acid	0.70370	0.21764
train vs train	articaine	0.70588	0.33652
train vs train	montelukast	0.64706	0.33472
train vs train	camphor	0.85714	0.23691
train vs train	diflorasone	0.95833	0.31937
train vs train	zinc	0.77778	0.20937
train vs train	celecoxib	0.79104	0.25807
train vs train	fructose	0.80556	0.27384
train vs train	lisdexamfetamine	0.68293	0.28734
train vs train	clopamide	0.84286	0.29982
train vs train	ethenzamide	0.72727	0.29306
train vs train	fluphenazine	0.90566	0.33150
train vs train	guaifenesin	0.73684	0.28813
train vs train	cilastatin	0.61538	0.32199
train vs train	tadalafil	0.75000	0.39209
train vs train	carbachol	0.70588	0.29148
train vs train	cilazapril	0.71212	0.39570
train vs train	potassium_perchlorate	0.80952	0.12827
train vs train	pefloxacin	0.89394	0.38270
train vs train	hydralazine	0.74286	0.21339
train vs train	tolazamide	0.91304	0.29438
train vs train	sodium	0.83871	0.12315
train vs train	strontium-89	1.00000	0.05018
train vs train	sulfasalazine	0.75342	0.29378
train vs train	etodolac	0.61538	0.35883
train vs train	tropisetron	0.85106	0.36128
train vs train	helium	0.66667	0.03441
train vs train	oxiconazole	0.70000	0.29271
train vs train	acetazolamide	0.89474	0.25113
train vs train	allantoin	0.61702	0.26855
train vs train	propionate	0.68421	0.16399
train vs train	diazepam	0.86000	0.31992
train vs train	ergocalciferol	0.96970	0.26741
train vs train	trimetazidine	0.73770	0.37583
train vs train	tilidine	0.63636	0.30844
train vs train	choline	0.77778	0.24993
train vs train	iloprost	0.83333	0.29332
train vs train	xylometazoline	0.81250	0.29063
train vs train	tiapride	0.86486	0.34309
train vs train	methantheline	0.91837	0.34799
train vs train	mebendazole	0.60714	0.30722
train vs train	anagrelide	0.70312	0.33524
train vs train	sunitinib	0.71233	0.36743
train vs train	selenium_sulfide	1.00000	0.04342
train vs train	thalidomide	0.90000	0.35537
train vs train	boceprevir	0.65753	0.35282
train vs train	mefloquine	0.60377	0.31271
train vs train	bexarotene	0.73333	0.24894
train vs train	talc	0.61905	0.11327
train vs train	verteporfin	0.74545	0.34473
train vs train	estazolam	0.95238	0.24979
train vs train	medroxyprogesterone	1.00000	0.29792
train vs train	propiomazine	0.95349	0.31794
train vs train	flumazenil	0.74242	0.36601
train vs train	dirithromycin	0.81818	0.41019
train vs train	eslicarbazepine	0.87500	0.32070
train vs train	fluocinonide	0.94444	0.32477
train vs train	metaproterenol	0.91429	0.31027
train vs train	amitriptyline	0.96667	0.25407
train vs train	phenyl_salicylate	0.87500	0.24603
train vs train	cloprednol	0.97959	0.32784
train vs train	carbenicillin	0.90909	0.33679
train vs train	entecavir	0.78873	0.36421
train vs train	clodronic_acid	0.74074	0.14965
train vs train	lomustine	0.55224	0.27222
train vs train	sulfur	0.50000	0.08617
train vs train	atosiban	0.93056	0.39897
train vs train	carbaryl	0.63333	0.27210
train vs train	metoprolol	0.88636	0.33665
train vs train	selenite	0.73684	0.10453
train vs train	prednisolone	0.93750	0.34217
train vs train	amoxapine	0.85714	0.31765
train vs train	regorafenib	1.00000	0.32815
train vs train	alanine	0.69565	0.19598
train vs train	phenolphthalein	0.66667	0.26802
train vs train	fluconazole	0.86000	0.30833
train vs train	echothiophate	0.80435	0.24330
train vs train	ethyl_loflazepate	0.81132	0.33118
train vs train	propiverine	0.79167	0.36794
train vs train	methoxyphenamine	0.80645	0.27906
train vs train	cefixime	0.87179	0.34144
train vs train	captopril	0.73077	0.33731
train vs train	mibefradil	0.75000	0.40431
train vs train	panobinostat	0.59259	0.33051
train vs train	secobarbital	0.91837	0.32247
train vs train	vemurafenib	0.67816	0.32107
train vs train	cobicistat	0.86301	0.37790
train vs train	zinc_pyrithione	0.49057	0.21708
train vs train	vitamin_k_1	1.00000	0.27387
train vs train	cidofovir	0.70930	0.33979
train vs train	escin	0.89474	0.34791
train vs train	olopatadine	0.79167	0.33994
train vs train	calcium_ascorbate	0.74419	0.26603
train vs train	trihexyphenidyl	0.94444	0.31863
train vs train	mefenamate	0.82759	0.27413
train vs train	pergolide	0.66071	0.32941
train vs train	asenapine	0.62963	0.28320
train vs train	magnesium_citrate	1.00000	0.20089
train vs train	sodium_oxybate	0.73913	0.18962
train vs train	rufinamide	0.71154	0.28874
train vs train	glycopyrrolate	0.71429	0.34895
train vs train	clarithromycin	0.88136	0.36750
train vs train	darifenacin	0.72414	0.36188
train vs train	argatroban	0.73737	0.35009
train vs train	ruxolitinib	0.62162	0.24804
train vs train	sorafenib	1.00000	0.32815
train vs train	loxapine	0.85714	0.32130
train vs train	zoledronic_acid	0.67347	0.29387
train vs train	dienogest	0.85000	0.30697
train vs train	levobunolol	0.87755	0.36287
train vs train	pioglitazone	0.60000	0.35626
train vs train	tetrabenazine	0.78000	0.38051
train vs train	gatifloxacin	0.92754	0.39220
train vs train	colchicine	0.70492	0.31841
train vs train	nisoldipine	0.92727	0.30321
train vs train	cisatracurium	1.00000	0.40039
train vs train	idarubicin	0.96154	0.36858
train vs train	zanamivir	0.68750	0.32451
train vs train	clobutinol	0.68182	0.28930
train vs train	bosutinib	0.83333	0.38563
train vs train	triflusal	0.70000	0.26123
train vs train	amantadine	0.66667	0.17827
train vs train	sertraline	0.64103	0.23425
train vs train	metolazone	0.78873	0.30397
train vs train	moxonidine	0.67692	0.32819
train vs train	ketazolam	0.74576	0.37050
train vs train	carbon_dioxide	0.40000	0.09842
train vs train	sulfuric_acid	0.80000	0.13499
train vs train	clobetasol	0.97826	0.32368
train vs train	flucytosine	0.75000	0.23667
train vs train	calcium_acetate	0.78947	0.15452
train vs train	ziprasidone	0.76812	0.33978
train vs train	rosuvastatin	0.66667	0.32257
train vs train	docosanol	1.00000	0.19714
train vs train	dexamethasone	0.86792	0.34250
train vs train	naftazone	0.58065	0.26758
train vs train	propafenone	0.82000	0.36582
train vs train	tetracycline	0.96491	0.35744
train vs train	phenethylamine	0.56000	0.18484
train vs train	rivaroxaban	0.85294	0.37104
train vs train	bifonazole	0.75000	0.22104
train vs train	doxapram	0.71930	0.37499
train vs train	fluindione	0.66667	0.22027
train vs train	oxygen	0.57143	0.07519
train vs train	octreotide	0.92537	0.39096
train vs train	melatonin	0.67308	0.35361
train vs train	cephradine	0.94828	0.33991
train vs train	budesonide	0.94231	0.33923
train vs train	sultamicillin	0.83099	0.33306
train vs train	tizanidine	0.75926	0.25810
train vs train	quinagolide	0.74667	0.36034
train vs train	lacosamide	0.65079	0.33288
train vs train	fenspiride	0.72414	0.37679
train vs train	periciazine	0.73214	0.33971
train vs train	dipyridamole	0.74545	0.35273
train vs train	canrenoate	1.00000	0.32614
train vs train	acyclovir	0.88235	0.34749
train vs train	ferric_hydroxide	0.81818	0.10756
train vs train	tubocurarine	0.82258	0.38337
train vs train	cabazitaxel	0.85714	0.34428
train vs train	levocetirizine	1.00000	0.35563
train vs train	bendamustine	0.68254	0.36721
train vs train	salmeterol	0.89583	0.34602
train vs train	clocortolone	0.95745	0.31541
train vs train	olsalazine	0.70833	0.29126
train vs train	clindamycin	0.95385	0.38275
train vs train	phenytoin	0.71739	0.30394
train vs train	furosemide	0.70270	0.29583
train vs train	kaolin	0.73913	0.13966
train vs train	carbamazepine	0.78378	0.25398
train vs train	lactate	0.70455	0.35864
train vs train	hydrocortisone	0.93750	0.33095
train vs train	aniracetam	0.70833	0.34756
train vs train	aceprometazine	0.95349	0.31411
train vs train	propylthiouracil	0.69091	0.27352
train vs train	ambroxol	0.60000	0.31438
train vs train	morniflumate	0.76562	0.36010
train vs train	oxiracetam	0.81250	0.36153
train vs train	pentobarbital	0.95745	0.32916
train vs train	lactose	0.91667	0.28329
train vs train	amezinium	0.71053	0.30578
train vs train	venlafaxine	0.93023	0.33879
train vs train	zafirlukast	0.77011	0.34142
train vs train	dutasteride	0.67273	0.35124
train vs train	sodium_bisulfite	0.69231	0.24002
train vs train	phendimetrazine	0.76190	0.32160
train vs train	hypochlorite	0.63636	0.07184
train vs train	isoflurane	1.00000	0.09767
train vs train	dimethyl_sulfoxide	0.84722	0.31038
train vs train	ethinyl_estradiol	0.97059	0.29424
train vs train	dibasic_potassium_phosphate	1.00000	0.12734
train vs train	pasireotide	0.75000	0.40074
train vs train	belinostat	0.67164	0.23639
train vs train	propyphenazone	0.92857	0.28314
train vs train	grepafloxacin	0.95455	0.38506
train vs train	bendroflumethiazide	0.89231	0.28378
train vs train	ketanserin	0.80000	0.37340
train vs train	hydromorphone	0.94231	0.37832
train vs train	vorinostat	0.63462	0.27858
train vs train	potassium_phosphate	0.95238	0.13410
train vs train	cisapride	0.80822	0.40623
train vs train	rifaximin	0.82540	0.37058
train vs train	tribenoside	0.62791	0.30544
train vs train	polymyxin_b	0.84722	0.40185
train vs train	ioxilan	0.96078	0.35982
train vs train	butorphanol	0.80000	0.35666
train vs train	linaclotide	0.88732	0.40641
train vs train	levocarnitine	1.00000	0.27055
train vs train	cosyntropin	0.93590	0.40917
train vs train	bromfenac	0.80000	0.29891
train vs train	glucagon	0.93590	0.39157
train vs train	amiodarone	0.70690	0.36449
train vs train	biotin	0.65714	0.33001
train vs train	diatrizoate	0.91429	0.28926
train vs train	dimethindene	0.70492	0.37224
train vs train	lysine	0.96296	0.26003
train vs train	rifamycins	0.82540	0.35606
train vs train	bacitracin	0.78947	0.37679
train vs train	tretinoin	0.77273	0.31795
train vs train	rilmenidine	0.51923	0.25095
train vs train	cetirizine	1.00000	0.35563
train vs train	indomethacin	0.81667	0.37112
train vs train	tenofovir_disoproxil	0.78571	0.34870
train vs train	oxytetracycline	0.92857	0.34742
train vs train	naproxen	0.86364	0.25459
train vs train	epoprostenol	0.82927	0.30438
train vs train	daunorubicin_liposomal	1.00000	0.37027
train vs train	lamotrigine	0.76316	0.23049
train vs train	aztreonam	0.68085	0.29342
train vs train	sevelamer	0.40541	0.19219
train vs train	quinidine	0.64286	0.34753
train vs train	travoprost	0.95455	0.32551
train vs train	guanfacine	0.63043	0.24807
train vs train	irbesartan	0.70423	0.34070
train vs train	paromomycin	0.95833	0.35068
train vs train	sulfadiazine	0.96078	0.23955
train vs train	primaquine	0.67308	0.34552
train vs train	conivaptan	0.69492	0.34305
train vs train	epinastine	0.61364	0.26596
train vs train	teriflunomide	0.57500	0.26715
train vs train	atropine	0.85417	0.37159
train vs train	parecoxib	0.79365	0.29935
train vs train	piretanide	0.77215	0.33801
train vs train	ammonium_chloride	0.57143	0.07055
train vs train	niflumic_acid	0.84211	0.28679
train vs train	bedaquiline	0.68000	0.39902
train vs train	paroxetine	0.69643	0.34349
train vs train	pyrilamine	0.76667	0.37722
train vs train	heroin	0.87273	0.38001
train vs train	dexmedetomidine	0.59259	0.21274
train vs train	asunaprevir	0.73786	0.34806
train vs train	phenoxybenzamine	0.73810	0.31558
train vs train	potassium_aspartate	0.80000	0.24383
train vs train	pramoxine	0.88636	0.35198
train vs train	cloxazolam	0.76923	0.37233
train vs train	barium	0.84615	0.11593
train vs train	chlorzoxazone	0.72093	0.28016
train vs train	norethandrolone	0.91892	0.29973
train vs train	clonixin	0.84211	0.29212
train vs train	aluminum_sulfate	0.89655	0.12898
train vs train	nevirapine	0.70909	0.30017
train vs train	bromocriptine	0.90000	0.40628
train vs train	dibucaine	0.68852	0.37911
train vs train	chondroitin_sulfates	0.72619	0.33429
train vs train	amsacrine	0.78571	0.30562
train vs train	magnesium	1.00000	0.03426
train vs train	azosemide	0.75385	0.25749
train vs train	oxtriphylline	0.82192	0.38197
train vs train	mycophenolate	0.88235	0.32529
train vs train	tibolone	0.97143	0.28729
train vs train	calcitonin	0.93827	0.38586
train vs train	buspirone	0.76190	0.35831
train vs train	tadenan	1.00000	0.19714
train vs train	chlorthalidone	0.79710	0.29688
train vs train	asparagine	0.80000	0.25715
train vs train	entacapone	0.59155	0.32121
train vs train	zotepine	0.73469	0.31182
train vs train	chlormezanone	0.61538	0.30606
train vs train	tacrolimus	0.89552	0.39610
train vs train	bisoprolol	0.88889	0.34263
train vs train	calcipotriene	0.90244	0.29264
train vs train	betaxolol	0.88636	0.33400
train vs train	riociguat	0.71014	0.34347
train vs train	clofibrate	0.71429	0.26109
train vs train	malate	0.56250	0.30339
train vs train	ornithine	0.96296	0.25458
train vs train	fingolimod	0.66667	0.30821
train vs train	pentazocine	0.79592	0.35286
train vs train	tolperisone	0.71429	0.30896
train vs train	chlormethiazole	0.46341	0.20360
train vs train	estradiol	0.82500	0.32065
train vs train	methionine	0.70000	0.25947
train vs train	carbazochrome	0.60256	0.33145
train vs train	mianserin	0.92105	0.29556
train vs train	verapamil	0.78846	0.35292
train vs train	dolutegravir	0.73684	0.39952
train vs train	zinc_oxide	0.62500	0.06011
train vs train	apraclonidine	0.77083	0.25748
train vs train	pholcodine	0.88136	0.39484
train vs train	valproate	0.69444	0.22856
train vs train	ethylmorphine	0.92593	0.38101
train vs train	flunarizine	0.87879	0.27587
train vs train	acetylcarnitine	0.87879	0.27041
train vs train	ketorolac	0.61224	0.32069
train vs train	calcium_carbonate	1.00000	0.12261
train vs train	alizapride	0.67606	0.36730
train vs train	lindane	0.66667	0.09344
train vs train	dabrafenib	0.79104	0.26314
train vs train	fomepizole	0.51724	0.15685
train vs train	pirbuterol	0.74468	0.36079
train vs train	phenformin	0.67500	0.21986
train vs train	indobufen	0.61017	0.35354
train vs train	cefoxitin	0.87143	0.37002
train vs train	benzydamine	0.64286	0.35291
train vs train	carvedilol	0.72727	0.38813
train vs train	lisuride	0.75385	0.34916
train vs train	tobramycin	0.83636	0.35159
train vs train	chlortetracycline	0.96667	0.35440
train vs train	ceftazidime	0.88235	0.35593
train vs train	vitamin_d3	0.92683	0.30568
train vs train	lithium_carbonate	0.92857	0.12309
train vs train	taurine	0.64444	0.21770
train vs train	benzonatate	0.64151	0.32824
train vs train	crizotinib	0.70588	0.34333
train vs train	butalbital	0.83673	0.30571
train vs train	acepromazine	0.91111	0.32792
train vs train	potassium_permanganate	0.80952	0.12418
train vs train	moricizine	0.71053	0.36800
train vs train	amphetamine	0.78125	0.30154
train vs train	prednisone	1.00000	0.33357
train vs train	salsalate	0.87500	0.26368
train vs train	itraconazole	0.89024	0.38185
train vs train	sofosbuvir	0.69565	0.36525
train vs train	sodium_thiosulfate	0.93103	0.13189
train vs train	cefprozil	0.95000	0.34464
train vs train	propofol	1.00000	0.20755
train vs train	vandetanib	0.84375	0.36791
train vs train	ulipristal	0.92308	0.35435
train vs train	dextromethorphan	0.93023	0.34371
train vs train	amiloride	0.65957	0.25536
train vs train	dihydroergocristine	0.89610	0.41977
train vs train	mosapride	0.80822	0.39198
train vs train	droperidol	0.80000	0.36382
train vs train	betaine	0.87500	0.24895
train vs train	arformoterol	0.88235	0.37294
train vs train	artemether	0.69388	0.29344
train vs train	cefepime	0.90805	0.36072
train vs train	mycophenolate_mofetil	0.76119	0.40262
train vs train	miltefosine	0.80435	0.27000
train vs train	everolimus	0.93939	0.40943
train vs train	heptaminol	0.55882	0.25186
train vs train	sennoside_b	0.84783	0.32346
train vs train	phloroglucinol	0.84211	0.20639
train vs train	ethamsylate	0.74545	0.27903
train vs train	rocuronium	0.82353	0.39450
train vs train	coenzyme_q10	1.00000	0.27924
train vs train	etomidate	0.71111	0.31862
train vs train	water	0.50000	0.06464
train vs train	cefamandole	0.87952	0.35146
train vs train	tegafur	0.78462	0.32910
train vs train	chlorothiazide	0.91935	0.26917
train vs train	teriparatide	0.92000	0.37832
train vs train	trilostane	0.78261	0.30347
train vs train	mesna	0.69444	0.15695
train vs train	alfentanil	0.73077	0.37803
train vs train	glutamine	0.78947	0.27999
train vs train	glycyrrhizic_acid	1.00000	0.32533
train vs train	deflazacort	0.76119	0.36577
train vs train	tazarotene	0.54717	0.29441
train vs train	oxitropium	0.79365	0.36395
train vs train	risedronic_acid	0.89744	0.25171
train vs train	curcumin	0.73333	0.27561
train vs train	chloramphenicol	0.65278	0.27045
train vs train	ferrous_sulfate	0.92593	0.12098
train vs train	choline_fenofibrate	0.69091	0.35021
train vs train	danazol	0.69388	0.31038
train vs train	oxandrolone	0.80488	0.32550
train vs train	methyclothiazide	0.84932	0.30773
train vs train	perflutren	0.75000	0.05603
train vs train	nitrendipine	0.92727	0.29663
train vs train	trametinib	0.84722	0.32414
train vs train	glycyrrhizinate	1.00000	0.32533
train vs train	azathioprine	0.64062	0.25921
train vs train	dapsone	0.69388	0.21169
train vs train	flurbiprofen	0.67857	0.21288
train vs train	zinc_gluconate	0.93333	0.22082
train vs train	iodinated_glycerol	0.56410	0.23338
train vs train	nabilone	0.77273	0.31616
train vs train	lycopene	0.59091	0.11952
train vs train	methacholine	0.87879	0.25038
train vs train	pyridostigmine	0.66071	0.30475
train vs train	clopidogrel	0.80769	0.33263
train vs train	trovafloxacin	0.77143	0.35933
train vs train	pyrethrins	0.70455	0.26348
train vs train	primidone	0.66667	0.32125
train vs train	sodium_sulfate	0.93103	0.13708
train vs train	acetylcholine	0.82353	0.26717
train vs train	halcinonide	0.92727	0.32791
train vs train	clonazepam	0.91228	0.30553
train vs train	calcium_lactate	1.00000	0.18371
train vs train	pyridoxal	0.83784	0.31625
train vs train	metronidazole	0.76562	0.32843
train vs train	flecainide	0.67188	0.37051
train vs train	xylitol	0.95652	0.21145
train vs train	potassium_ion	0.89062	0.31916
train vs train	trifluoperazine	0.88000	0.30763
train vs train	nicorandil	0.61765	0.30821
train vs train	ketoprofen	1.00000	0.22141
train vs train	eribulin	0.73438	0.35718
train vs train	penfluridol	0.85714	0.33606
train vs train	orphenadrine	0.91176	0.30889
train vs train	ethionamide	0.56000	0.20212
train vs train	levodopa	0.88889	0.31234
train vs train	isradipine	0.69492	0.30651
train vs train	fluspirilene	0.79365	0.34939
train vs train	terbutaline	0.91429	0.31683
train vs train	formoterol	0.88235	0.36915
train vs train	voriconazole	0.86000	0.33072
train vs train	cetylpyridinium	0.66667	0.25473
train vs train	remifentanil	0.75410	0.37736
train vs train	temozolomide	0.82692	0.30819
train vs train	orlistat	0.64516	0.32012
