comparing_sets	compound_name	max_tc	mean_tc
train vs train	fludrocortisone	0.96000	0.32993
train vs train	irinotecan	0.79268	0.40547
train vs train	terlipressin	0.90000	0.39150
train vs train	halobetasol	0.97826	0.31754
train vs train	inositol	0.70000	0.21119
train vs train	icosapent_ethyl	0.95000	0.20380
train vs train	rocuronium	0.81538	0.39685
train vs train	alitretinoin	0.73333	0.22739
train vs train	rutin	0.95349	0.32384
train vs train	capreomycin	0.73684	0.36123
train vs train	methyl_salicylate	0.86957	0.24847
train vs train	cetylpyridinium	0.63889	0.25406
train vs train	estriol	0.88889	0.30758
train vs train	praziquantel	0.80000	0.34428
train vs train	cefamandole	0.90123	0.35412
train vs train	fluconazole	0.86000	0.30873
train vs train	chloroquine	0.83333	0.32053
train vs train	pirenoxine	0.63636	0.31452
train vs train	cefpodoxime	0.90244	0.35298
train vs train	paricalcitol	0.94737	0.29852
train vs train	dydrogesterone	1.00000	0.26487
train vs train	cyclobenzaprine	0.82857	0.24933
train vs train	cilostazol	0.71642	0.36230
train vs train	dextromethorphan	0.93023	0.34281
train vs train	clobetasone	0.85714	0.30786
train vs train	gemfibrozil	0.72093	0.31326
train vs train	chlorpropamide	0.88710	0.27283
train vs train	vilazodone	0.77778	0.35337
train vs train	sodium_oxybate	0.73913	0.19172
train vs train	aminoglutethimide	0.65385	0.34289
train vs train	nafarelin	0.94667	0.40448
train vs train	diosmin	0.95349	0.33004
train vs train	acemetacin	0.81667	0.37879
train vs train	pramlintide	0.93827	0.39548
train vs train	dipyridamole	0.74545	0.35593
train vs train	mebeverine	0.76271	0.37369
train vs train	midodrine	0.76471	0.36587
train vs train	tamoxifen	0.88095	0.31002
train vs train	amcinonide	0.94444	0.33428
train vs train	palmitate	0.86364	0.21164
train vs train	trimetazidine	0.71875	0.37677
train vs train	cytosine	0.95000	0.34757
train vs train	mefenamate	0.76667	0.27409
train vs train	hydroxyzine	0.91667	0.34142
train vs train	bumetanide	0.78481	0.33644
train vs train	choline_fenofibrate	0.67213	0.35169
train vs train	dihydralazine	0.67647	0.21326
train vs train	moricizine	0.71053	0.37163
train vs train	sodium_iodide	1.00000	0.04613
train vs train	miglustat	0.90000	0.37291
train vs train	doxercalciferol	0.97368	0.28643
train vs train	tubocurarine	0.82258	0.38491
train vs train	flupenthixol	0.90566	0.32182
train vs train	dabigatran	0.76712	0.38398
train vs train	levonorgestrel	1.00000	0.28564
train vs train	raltitrexed	0.80282	0.38928
train vs train	icatibant	0.81579	0.39722
train vs train	ethamsylate	0.74242	0.28037
train vs train	potassium_bicarbonate	1.00000	0.13439
train vs train	methylergonovine	0.95082	0.38054
train vs train	dichloralphenazone	0.73585	0.32762
train vs train	tetrabenazine	0.75472	0.38077
train vs train	azelastine	0.77778	0.34433
train vs train	acetate	0.85714	0.26896
train vs train	deferoxamine	0.63462	0.29123
train vs train	tretinoin	0.77273	0.31821
train vs train	dicyclomine	0.76744	0.31276
train vs train	ranolazine	0.80597	0.42205
train vs train	nepafenac	0.66667	0.29289
train vs train	oxitropium	0.79365	0.36566
train vs train	profenamine	0.85714	0.29495
train vs train	simvastatin	0.93182	0.32383
train vs train	arginine	0.81250	0.24843
train vs train	pheniramine	0.87879	0.27988
train vs train	amantadine	0.81818	0.17825
train vs train	ioversol	0.90741	0.36057
train vs train	amlodipine	0.73333	0.36023
train vs train	colistimethate	0.72527	0.34958
train vs train	benzyl_benzoate	0.63158	0.20298
train vs train	promazine	0.93182	0.30101
train vs train	methanol	0.78571	0.18405
train vs train	sultopride	0.94805	0.36843
train vs train	metyrapone	0.46512	0.23123
train vs train	citric_acid	1.00000	0.22091
train vs train	bleomycin	0.75000	0.39786
train vs train	raloxifene	0.71667	0.36626
train vs train	clonazepam	0.91228	0.30617
train vs train	astaxanthin	0.68889	0.28038
train vs train	pramipexole	0.56667	0.28571
train vs train	carbidopa	0.80000	0.32143
train vs train	dirithromycin	0.81818	0.41387
train vs train	zinc	0.77778	0.21063
train vs train	chlorobutanol	0.57143	0.14015
train vs train	travoprost	0.95455	0.32789
train vs train	cortivazol	0.70000	0.38803
train vs train	meprobamate	0.67500	0.28828
train vs train	gestodene	0.97143	0.28070
train vs train	clidinium	0.86538	0.35182
train vs train	zolpidem	0.68421	0.32219
train vs train	carpipramine	0.75000	0.35456
train vs train	clindamycin	0.95385	0.38498
train vs train	maprotiline	0.81250	0.26595
train vs train	penciclovir	0.82090	0.36362
train vs train	tolbutamide	0.88710	0.28192
train vs train	sodium_hydroxide	0.60000	0.07328
train vs train	vardenafil	0.95556	0.36087
train vs train	flecainide	0.67188	0.37239
train vs train	tropicamide	0.61702	0.32805
train vs train	acetazolamide	0.89474	0.25138
train vs train	alprazolam	0.97674	0.26007
train vs train	progesterone	1.00000	0.26487
train vs train	diltiazem	0.70588	0.37918
train vs train	etodolac	0.63934	0.36106
train vs train	sucralfate	0.65714	0.25585
train vs train	cladribine	0.90625	0.36819
train vs train	malate	0.56604	0.30668
train vs train	xipamide	0.79710	0.29804
train vs train	tibolone	0.97143	0.28652
train vs train	pentamidine	1.00000	0.29022
train vs train	linezolid	0.85294	0.39313
train vs train	apraclonidine	0.92683	0.25721
train vs train	procaine	0.77083	0.32601
train vs train	sunitinib	0.71233	0.36741
train vs train	bromhexine	0.64706	0.28761
train vs train	tiemonium	0.67273	0.33602
train vs train	bisoprolol	0.88636	0.34400
train vs train	tegafur	0.78462	0.33070
train vs train	venlafaxine	0.79167	0.33928
train vs train	ezogabine	0.58462	0.30342
train vs train	magaldrate	0.96552	0.13581
train vs train	moexipril	0.80597	0.41875
train vs train	fumarate	0.76667	0.35261
train vs train	dronedarone	0.77500	0.36308
train vs train	exemestane	0.93750	0.25867
train vs train	ganciclovir	0.88235	0.35291
train vs train	potassium_chloride	1.00000	0.05067
train vs train	amorolfine	0.65909	0.30469
train vs train	medigoxin	0.96154	0.34421
train vs train	coumarin	0.66667	0.22672
train vs train	cefaclor	0.88333	0.33283
train vs train	ethambutol	0.68293	0.27824
train vs train	cocaine	0.87234	0.36829
train vs train	lacidipine	0.67925	0.32410
train vs train	sulfur	0.50000	0.08655
train vs train	azelate	0.77778	0.40504
train vs train	carvedilol	0.72414	0.39030
train vs train	metipranolol	0.84783	0.35441
train vs train	scopolamine	0.79630	0.35996
train vs train	metaraminol	0.80952	0.25225
train vs train	amprenavir	0.93976	0.35564
train vs train	propylthiouracil	0.69091	0.27412
train vs train	potassium_perchlorate	0.80952	0.12891
train vs train	tegaserod	0.63333	0.31856
train vs train	fosfomycin	0.67742	0.19729
train vs train	telaprevir	0.78571	0.38477
train vs train	fexofenadine	0.88889	0.37311
train vs train	propionate	0.68750	0.16616
train vs train	methacholine	0.84848	0.25103
train vs train	cephaloridine	0.82353	0.35554
train vs train	carmustine	0.87500	0.24889
train vs train	sulfamethoxazole	0.81034	0.25261
train vs train	levorphanol	0.93023	0.34147
train vs train	saquinavir	0.88060	0.41137
train vs train	varenicline	0.58537	0.24283
train vs train	cyclizine	0.83333	0.28670
train vs train	zinc_sulfate	1.00000	0.12219
train vs train	clenbuterol	0.89474	0.29874
train vs train	eucalyptol	0.63158	0.22818
train vs train	phendimetrazine	0.76190	0.32206
train vs train	canagliflozin	0.75472	0.30913
train vs train	sitagliptin	0.75385	0.33889
train vs train	magnesium_carbonate	1.00000	0.12332
train vs train	phenacetin	0.66667	0.28376
train vs train	asunaprevir	0.73786	0.35033
train vs train	modafinil	1.00000	0.25081
train vs train	propoxyphene	0.62500	0.30043
train vs train	trapidil	0.71429	0.27022
train vs train	hydroxyurea	0.47619	0.17673
train vs train	clopamide	0.71429	0.30020
train vs train	desvenlafaxine	0.79167	0.36527
train vs train	articaine	0.70588	0.33771
train vs train	silver_sulfadiazine	0.71667	0.22849
train vs train	sorbitol	1.00000	0.21012
train vs train	sodium_phosphate,_monobasic	1.00000	0.13521
train vs train	sennoside_b	0.82609	0.32705
train vs train	diphenoxylate	0.83721	0.32554
train vs train	triamcinolone	0.97959	0.32703
train vs train	piperazine	0.54286	0.23184
train vs train	methimazole	0.48571	0.20359
train vs train	halothane	0.75000	0.05804
train vs train	cyclosporine	0.74242	0.37943
train vs train	nitrofurantoin	0.95161	0.30367
train vs train	clofarabine	0.90625	0.34893
train vs train	isoniazid	0.66667	0.21946
train vs train	zaleplon	0.71429	0.29938
train vs train	clozapine	0.83333	0.29705
train vs train	brompheniramine	1.00000	0.27694
train vs train	sodium_bicarbonate	1.00000	0.13439
train vs train	amdinocillin_pivoxil	0.72500	0.34553
train vs train	sevoflurane	0.64286	0.13125
train vs train	methylphenidate	0.55102	0.30924
train vs train	mycophenolic_acid	0.88235	0.34852
train vs train	cefdinir	0.90411	0.31906
train vs train	sulindac	0.50000	0.25313
train vs train	succinic_acid	0.75000	0.19714
train vs train	fosinopril	0.67188	0.37574
train vs train	camphor	0.85714	0.23586
train vs train	parecoxib	0.67568	0.30046
train vs train	minocycline	0.96491	0.35655
train vs train	dyphylline	0.83824	0.39122
train vs train	diethylpropion	0.60526	0.26046
train vs train	riboflavin	0.83824	0.39540
train vs train	propafenone	0.77778	0.36847
train vs train	tetracaine	0.75556	0.33552
train vs train	phenprocoumon	0.85714	0.28455
train vs train	ritodrine	0.78049	0.32622
train vs train	bosentan	0.81250	0.34341
train vs train	trimebutine	0.73077	0.34953
train vs train	fulvestrant	0.63462	0.31284
train vs train	memantine	0.81818	0.20558
train vs train	omacetaxine_mepesuccinate	0.77778	0.40483
train vs train	magnesium_gluconate	1.00000	0.22482
train vs train	chloroxine	0.67500	0.25473
train vs train	butalbital	0.83333	0.30611
train vs train	norepinephrine	0.84848	0.29320
train vs train	tobramycin	0.80702	0.35524
train vs train	ropinirole	0.71698	0.35578
train vs train	flurazepam	0.82456	0.34653
train vs train	sodium_phosphate,_dibasic	0.95238	0.13629
train vs train	doxycycline	0.98113	0.34653
train vs train	carbocysteine	0.76667	0.26414
train vs train	adenosine	0.89062	0.36282
train vs train	flutamide	0.70000	0.25382
train vs train	sodium_acetate	1.00000	0.12524
train vs train	calcium_carbonate,_precipitated	1.00000	0.12332
train vs train	benzoate	0.56522	0.19867
train vs train	salicylamide	0.77419	0.27514
train vs train	cobicistat	0.72093	0.38172
train vs train	ornithine	0.96296	0.25661
train vs train	clotiazepam	0.80000	0.31902
train vs train	pimecrolimus	0.89706	0.39961
train vs train	guanabenz	0.58537	0.17970
train vs train	carteolol	0.80357	0.39400
train vs train	iodine	0.33333	0.03827
train vs train	arformoterol	0.88235	0.37538
train vs train	aceprometazine	0.95349	0.31420
train vs train	propranolol	0.79545	0.33054
train vs train	amikacin	0.86792	0.36911
train vs train	pemoline	0.71739	0.28707
train vs train	oxygen	0.57143	0.07538
train vs train	perflutren	0.75000	0.05637
train vs train	aminophylline	0.79452	0.38152
train vs train	vecuronium	0.91667	0.38408
train vs train	xylometazoline	0.65909	0.29021
train vs train	epoprostenol	0.82927	0.30562
train vs train	sulfur_hexafluoride	0.42857	0.07328
train vs train	nafcillin	0.81538	0.37330
train vs train	ipratropium	0.85455	0.36843
train vs train	lercanidipine	0.91176	0.34961
train vs train	dorzolamide	0.67500	0.30637
train vs train	ferric_hydroxide	0.81818	0.10759
train vs train	dimethindene	0.70492	0.37314
train vs train	methotrimeprazine	0.80851	0.32930
train vs train	benzbromarone	0.65789	0.28055
train vs train	phenyl_salicylate	0.87500	0.24685
train vs train	ibuprofen	0.56000	0.22637
train vs train	metaproterenol	0.91429	0.31078
train vs train	lidocaine	0.72917	0.31268
train vs train	iohexol	0.96078	0.35123
train vs train	saxagliptin	0.64912	0.34169
train vs train	potassium_phosphate	1.00000	0.13521
train vs train	clodronic_acid	0.74074	0.15074
train vs train	rifabutin	0.81176	0.40508
train vs train	triazolam	0.97674	0.26713
train vs train	nifedipine	0.90741	0.28622
train vs train	lapatinib	0.72727	0.36129
train vs train	calcium_aspartate	0.70968	0.21730
train vs train	dabigatran_etexilate	0.76712	0.39151
train vs train	bunazosin	0.85915	0.39008
train vs train	hydrochlorothiazide	0.92188	0.27761
train vs train	ammonium_chloride	0.57143	0.07036
train vs train	bretylium	0.67568	0.23349
train vs train	dihydrotachysterol	0.96970	0.27046
train vs train	methylnaltrexone	0.91935	0.39761
train vs train	naftazone	0.58065	0.26790
train vs train	beclomethasone	0.97959	0.32953
train vs train	metformin	0.52632	0.16656
train vs train	chlorphenesin	0.81818	0.31302
train vs train	ketoprofen	0.65217	0.22229
train vs train	tolnaftate	0.51111	0.26201
train vs train	pamabrom	0.77778	0.37291
train vs train	tinidazole	0.66667	0.29665
train vs train	ethosuximide	0.63830	0.29619
train vs train	dexetimide	0.73684	0.37020
train vs train	lomefloxacin	0.88732	0.39585
train vs train	bazedoxifene	0.71667	0.38685
train vs train	sibutramine	0.61538	0.24236
train vs train	quinate	0.70833	0.32067
train vs train	ticarcillin	0.98077	0.32736
train vs train	idoxuridine	0.96875	0.36161
train vs train	ledipasvir	0.80597	0.36851
train vs train	pemetrexed	0.80882	0.36738
train vs train	sulconazole	0.79070	0.26138
train vs train	zofenopril	0.76000	0.34912
train vs train	meloxicam	0.91892	0.32997
train vs train	ethanolamine	0.69767	0.28972
train vs train	zinc_gluconate	0.93333	0.22414
train vs train	azosemide	0.75385	0.25767
train vs train	panobinostat	0.59259	0.33153
train vs train	amoxicillin	0.91379	0.33144
train vs train	nilvadipine	0.90566	0.28656
train vs train	benzalkonium	0.67568	0.25307
train vs train	pemirolast	0.63934	0.27104
train vs train	pyridoxal	0.83784	0.31730
train vs train	imiquimod	0.65306	0.28697
train vs train	mirtazapine	0.92105	0.29352
train vs train	atropine	0.97872	0.37258
train vs train	phenylbutazone	0.68000	0.32647
train vs train	posaconazole	0.89024	0.38919
train vs train	mesoridazine	0.70513	0.31721
train vs train	curcumin	0.73333	0.27709
train vs train	benfluorex	0.66667	0.31950
train vs train	citalopram	1.00000	0.32649
train vs train	cysteamine	0.50000	0.15638
train vs train	sumatriptan	0.84848	0.31002
train vs train	oxytocin	0.87324	0.39846
train vs train	octreotide	0.92537	0.39369
train vs train	cortisone	0.95652	0.33451
train vs train	methoxsalen	0.68182	0.27510
train vs train	nicergoline	0.74648	0.39071
train vs train	buprenorphine	0.84848	0.39599
train vs train	dimethyl_fumarate	0.61111	0.16721
train vs train	clarithromycin	0.87931	0.37020
train vs train	apixaban	0.76119	0.39403
train vs train	fenticonazole	0.90698	0.29857
train vs train	ergocalciferol	0.97059	0.26642
train vs train	alclometasone	0.91667	0.31654
train vs train	digoxin	0.98039	0.34254
train vs train	mesalamine	0.96429	0.28007
train vs train	barium_sulfate	0.92857	0.12280
train vs train	methylene_blue	0.55556	0.27769
train vs train	benzocaine	0.66667	0.24895
train vs train	testosterone	0.92308	0.30699
train vs train	enalapril	0.87719	0.38493
train vs train	treprostinil	0.79070	0.34523
train vs train	nafronyl	0.65574	0.36518
train vs train	dolutegravir	0.72941	0.40194
train vs train	phenylpropanolamine	0.84211	0.21934
train vs train	tropatepine	0.73913	0.28067
train vs train	calcium_lactate	0.78947	0.18533
train vs train	oseltamivir	0.66667	0.34463
train vs train	calcifediol	0.92683	0.30290
train vs train	talinolol	0.77419	0.36853
train vs train	cisatracurium	1.00000	0.40215
train vs train	zoledronic_acid	0.62264	0.29579
train vs train	atazanavir	0.73611	0.37433
train vs train	flurbiprofen	0.67857	0.21362
train vs train	ethacrynate	0.60976	0.26085
train vs train	zotepine	0.74000	0.31214
train vs train	methylprednisolone	0.97778	0.33317
train vs train	ambrisentan	0.58696	0.31697
train vs train	tadenan	0.71429	0.19819
train vs train	isotretinoin	0.72727	0.31354
train vs train	brivudine	0.95238	0.36146
train vs train	calcium_gluconate	1.00000	0.22482
train vs train	biperiden	0.89744	0.32809
train vs train	rimantadine	0.66667	0.17864
train vs train	coenzyme_q10	1.00000	0.27979
train vs train	methamphetamine	0.70000	0.19890
train vs train	oxaprozin	0.55319	0.31534
train vs train	dopamine	0.81250	0.29114
train vs train	fominoben	0.74576	0.38032
train vs train	cicletanine	0.67500	0.30752
train vs train	carfilzomib	0.78571	0.39336
train vs train	prothipendyl	0.93182	0.29961
train vs train	perazine	0.93182	0.30370
train vs train	metopimazine	0.71264	0.33414
train vs train	cloxacillin	1.00000	0.33898
train vs train	sodium_selenate	0.89474	0.12505
train vs train	tolvaptan	0.73016	0.38765
train vs train	ciclesonide	0.90566	0.33700
train vs train	meclofenamate	0.67647	0.26789
train vs train	famciclovir	0.71642	0.35752
train vs train	carnitine	1.00000	0.27138
train vs train	lovastatin	0.93182	0.31776
train vs train	acamprosate	0.73077	0.26461
train vs train	caspofungin	0.86486	0.41245
train vs train	imatinib	0.74603	0.34971
train vs train	aldosterone	0.91111	0.32407
train vs train	lycopene	0.65000	0.11931
train vs train	pirfenidone	0.62791	0.26699
train vs train	vemurafenib	0.69412	0.32217
train vs train	eflornithine	0.83871	0.26198
train vs train	astemizole	0.74627	0.36526
train vs train	inosine_pranobex	0.78205	0.40243
train vs train	fluorometholone	0.93478	0.30946
train vs train	nabumetone	0.70370	0.26493
train vs train	glutamine	0.76316	0.28257
train vs train	armodafinil	1.00000	0.25081
train vs train	pimobendan	0.64407	0.33620
train vs train	digitoxin	0.98039	0.34349
train vs train	valganciclovir	0.91549	0.38334
train vs train	fidaxomicin	0.70175	0.33720
train vs train	furosemide	0.70270	0.29705
train vs train	acitretin	0.82759	0.25372
train vs train	lindane	0.66667	0.09292
train vs train	canrenoic_acid	1.00000	0.32631
train vs train	alosetron	0.78947	0.37188
train vs train	magnesium_oxide	0.57143	0.06010
train vs train	degarelix	0.84524	0.41019
train vs train	glutathione_disulfide	0.75000	0.29516
train vs train	nordazepam	0.90698	0.28990
train vs train	phentermine	0.70000	0.20163
train vs train	ketamine	0.64103	0.29920
train vs train	cevimeline	0.67273	0.30435
train vs train	betaxolol	0.88636	0.33525
train vs train	cefprozil	0.91667	0.34682
train vs train	magnesium_trisilicate	0.73913	0.13271
train vs train	tofacitinib	0.78947	0.35525
train vs train	cisapride	0.82353	0.40926
train vs train	chlorhexidine	0.65957	0.25386
train vs train	vismodegib	0.77358	0.27206
train vs train	malathion	0.62745	0.22705
train vs train	tazobactam	0.70787	0.32167
train vs train	bepridil	0.71429	0.33395
train vs train	daclatasvir	0.80597	0.36414
train vs train	calcitriol	0.95000	0.30686
train vs train	acepromazine	0.91111	0.32842
train vs train	potassium_permanganate	0.89474	0.12496
train vs train	anagrelide	0.70312	0.33555
train vs train	pridinol	0.94444	0.31856
train vs train	salicylic_acid	0.80000	0.23859
train vs train	levocetirizine	0.91667	0.35851
train vs train	solifenacin	0.73469	0.36053
train vs train	zopiclone	1.00000	0.38033
train vs train	chloramphenicol	0.57500	0.27297
train vs train	propiverine	0.80769	0.36931
train vs train	valsartan	0.81159	0.37388
train vs train	dihydroergotamine	0.97260	0.42384
train vs train	amiodarone	0.70690	0.36541
train vs train	docusate	0.80392	0.22619
train vs train	ephedrine	1.00000	0.22804
train vs train	bimatoprost	0.74510	0.35929
train vs train	artesunate	0.84444	0.32869
train vs train	aspirin	0.86957	0.25710
train vs train	cephalexin	0.94828	0.34362
train vs train	fluindione	0.66667	0.21986
train vs train	imipramine	0.90244	0.29995
train vs train	selenium_sulfide	1.00000	0.04326
train vs train	trichloroacetate	0.57143	0.13845
train vs train	fenoterol	0.78947	0.33324
train vs train	rivastigmine	0.72093	0.30911
train vs train	cycloserine	0.77778	0.28546
train vs train	floxacillin	0.98507	0.33671
train vs train	vorinostat	0.63462	0.28048
train vs train	ceftizoxime	0.90411	0.33643
train vs train	teicoplanin	0.87324	0.39629
train vs train	cilazapril	0.75758	0.39939
train vs train	pilocarpine	0.71111	0.33002
train vs train	triflusal	0.81481	0.26255
train vs train	miglitol	0.90000	0.35815
train vs train	allylestrenol	0.91429	0.26902
train vs train	hydroquinone	0.84615	0.19106
train vs train	hyoscyamine	0.97872	0.37956
train vs train	dexpanthenol	1.00000	0.31728
train vs train	teduglutide	0.97222	0.38332
train vs train	nitrendipine	0.92727	0.29869
train vs train	riociguat	0.71014	0.34561
train vs train	dalfopristin	0.75581	0.37180
train vs train	cholecalciferol	1.00000	0.27574
train vs train	fluvastatin	0.75000	0.34448
train vs train	citrulline	0.78378	0.27140
train vs train	deslanoside	0.98182	0.35322
train vs train	phenylacetate	0.89474	0.30809
train vs train	moxonidine	0.68421	0.32917
train vs train	perphenazine	0.90566	0.32993
train vs train	trandolapril	0.96296	0.39541
train vs train	hypericin	0.75000	0.27018
train vs train	baclofen	0.66667	0.26416
train vs train	desonide	0.92593	0.33900
train vs train	gliquidone	0.80000	0.35748
train vs train	sparfloxacin	0.88060	0.37430
train vs train	lactate	0.70455	0.36016
train vs train	norethindrone	0.97143	0.28064
train vs train	meperidine	0.83721	0.33501
train vs train	mipomersen	0.76238	0.38183
train vs train	pyrazinamide	0.66667	0.23431
train vs train	cosyntropin	0.93590	0.41240
train vs train	pseudoephedrine	1.00000	0.22804
train vs train	probucol	0.62963	0.24143
train vs train	sodium_thiosulfate	0.93103	0.13323
train vs train	aclarubicin	0.81667	0.39427
train vs train	ifosfamide	0.60000	0.32972
train vs train	colistin	0.93651	0.37925
train vs train	carbazochrome	0.60256	0.33247
train vs train	polidocanol	0.71429	0.23431
train vs train	naproxen	0.72414	0.25499
train vs train	formaldehyde	0.42857	0.06463
train vs train	water	0.50000	0.06503
train vs train	rabeprazole	0.82353	0.34437
train vs train	palonosetron	0.80000	0.33387
train vs train	lincomycin	0.95385	0.38811
train vs train	etoposide	0.85714	0.33127
train vs train	pantethine	0.80769	0.32699
train vs train	oxatomide	0.87037	0.35370
train vs train	ferrous_sulfate	0.92593	0.12207
train vs train	lymecycline	0.82667	0.39318
train vs train	levocarnitine	1.00000	0.27138
train vs train	glucagon	0.94595	0.39458
train vs train	piperacillin	0.77778	0.38966
train vs train	glyburide	0.80000	0.32688
train vs train	vitamin_d	1.00000	0.27574
train vs train	chlorprothixene	0.82500	0.25994
train vs train	teniposide	0.85714	0.31636
train vs train	somatostatin	0.90000	0.40194
train vs train	fentanyl	0.71429	0.32312
train vs train	atovaquone	0.60000	0.26860
train vs train	mifepristone	0.71429	0.33896
train vs train	nitrazepam	0.91228	0.29972
train vs train	leucine	0.73077	0.23781
train vs train	indocyanine_green	0.68293	0.32415
train vs train	etoricoxib	0.77358	0.24197
train vs train	zalcitabine	0.88889	0.35633
train vs train	selegiline	0.64516	0.23097
train vs train	cytarabine	0.95000	0.34632
train vs train	aprindine	0.73171	0.28999
train vs train	hydrochloric_acid	0.75000	0.04045
train vs train	cidofovir	0.69863	0.34333
train vs train	rosiglitazone	0.70886	0.38645
train vs train	sertraline	0.64103	0.23335
train vs train	lamivudine	0.92308	0.34090
train vs train	lactulose	0.86842	0.29720
train vs train	tizanidine	0.78000	0.25802
train vs train	mefloquine	0.57895	0.31386
train vs train	suprofen	1.00000	0.22044
train vs train	treosulfan	0.76087	0.23092
train vs train	phosphatidylserine	0.65625	0.35175
train vs train	phenylbutyrate	0.57895	0.27145
train vs train	fludarabine	0.77778	0.34881
train vs train	aripiprazole	0.78125	0.38761
train vs train	ivabradine	0.74576	0.38444
train vs train	metoclopramide	0.96429	0.36536
train vs train	nicardipine	0.91176	0.34065
train vs train	triamterene	0.78947	0.23436
train vs train	dexmedetomidine	0.51724	0.21090
train vs train	nabilone	0.77273	0.31690
train vs train	estrone	0.85294	0.29310
train vs train	ubiquinol	1.00000	0.27979
train vs train	phenobarbital	0.82609	0.31577
train vs train	dimethyl_sulfoxide	0.84722	0.31195
train vs train	gluconolactone	0.85714	0.27929
train vs train	clopidogrel	0.80769	0.33338
train vs train	methionine	0.70000	0.26145
train vs train	propofol	1.00000	0.20725
train vs train	cyamemazine	0.86047	0.27874
train vs train	dabrafenib	0.79104	0.26342
train vs train	rofecoxib	0.54386	0.25217
train vs train	papaverine	0.67442	0.30782
train vs train	bethanechol	0.78261	0.27694
train vs train	gefitinib	0.84375	0.37742
train vs train	labetalol	0.73585	0.37323
train vs train	dapsone	0.69565	0.21156
train vs train	pizotyline	0.82500	0.27288
train vs train	oxymorphone	0.93220	0.39996
train vs train	sufentanil	0.75410	0.36391
train vs train	griseofulvin	0.62791	0.29709
train vs train	cefpirome	0.90805	0.36575
train vs train	tetrahydrozoline	0.65909	0.26230
train vs train	ornidazole	0.66667	0.30151
train vs train	prednisolone	0.92000	0.34388
train vs train	flopropione	0.73077	0.27190
train vs train	homatropine	0.87500	0.36057
train vs train	dinoprostone	0.94444	0.30219
train vs train	nomegestrol	0.92105	0.30581
train vs train	olsalazine	0.70833	0.29237
train vs train	gemcitabine	0.87500	0.34071
train vs train	17-alpha-hydroxyprogesterone	1.00000	0.29734
train vs train	pentaerythritol	0.60417	0.19788
train vs train	mannitol	1.00000	0.21012
train vs train	oxiracetam	0.70909	0.36303
train vs train	tranilast	0.67308	0.32834
train vs train	quinine	0.95455	0.35285
train vs train	cholestyramine_resin	0.58974	0.23381
train vs train	argatroban	0.73737	0.35242
train vs train	butabarbital	0.95745	0.32118
train vs train	paromomycin	0.86792	0.35361
train vs train	levamisole	0.63462	0.24789
train vs train	capsaicin	0.74510	0.36461
train vs train	warfarin	0.85714	0.30390
train vs train	tapentadol	0.65789	0.28343
train vs train	theanine	0.76316	0.30148
train vs train	prasugrel	0.80769	0.35440
train vs train	sodium_carbonate	0.67857	0.16023
train vs train	clocortolone	0.95745	0.31583
train vs train	carbachol	0.78261	0.29353
train vs train	hexetidine	0.64815	0.30140
train vs train	acyclovir	0.88235	0.35006
train vs train	lanatoside_c	0.98182	0.35668
train vs train	valacyclovir	0.91549	0.37790
train vs train	fructose	0.86842	0.27606
train vs train	terbinafine	0.92593	0.23868
train vs train	abacavir	0.67213	0.29796
train vs train	azithromycin	0.87931	0.39253
train vs train	lanreotide	0.92537	0.39040
train vs train	clemastine	0.72727	0.34775
train vs train	celiprolol	0.79032	0.37764
train vs train	glipizide	0.75000	0.31586
train vs train	nadolol	0.87755	0.36350
train vs train	spiramycin	0.90909	0.38480
train vs train	thiothixene	0.75000	0.30594
train vs train	clomiphene	0.81818	0.30972
train vs train	salsalate	0.87500	0.26514
train vs train	calcium_acetate	0.78947	0.15569
train vs train	cimetidine	0.58824	0.27449
train vs train	succinate	1.00000	0.18545
train vs train	etonogestrel	0.97222	0.28147
train vs train	dexamethasone	0.86538	0.34363
train vs train	ambroxol	0.60000	0.31471
train vs train	methylfolic_acid	0.87692	0.38654
train vs train	calcium_phosphate	0.76667	0.31526
train vs train	fluocortolone	0.91489	0.31763
train vs train	asenapine	0.62963	0.28236
train vs train	voriconazole	0.86000	0.33161
train vs train	simeprevir	0.73786	0.35841
train vs train	escitalopram	1.00000	0.32649
train vs train	atracurium	1.00000	0.40215
train vs train	micafungin	0.76667	0.37885
train vs train	stanozolol	0.62000	0.33559
train vs train	ramelteon	0.66038	0.33001
train vs train	levalbuterol	0.95238	0.32268
train vs train	gentamicin	0.75309	0.35086
train vs train	bacitracin	0.78947	0.37931
train vs train	miconazole	1.00000	0.30698
train vs train	risperidone	0.88889	0.34328
train vs train	acarbose	0.80000	0.33712
train vs train	diphenidol	0.94444	0.32000
train vs train	levobunolol	0.87755	0.36446
train vs train	menatetrenone	1.00000	0.27317
train vs train	finasteride	0.65385	0.34030
train vs train	mebendazole	0.70588	0.30792
train vs train	serotonin	0.58824	0.30651
train vs train	cyclopentolate	0.71429	0.36104
train vs train	zafirlukast	0.77011	0.34324
train vs train	clevidipine	0.73333	0.32760
train vs train	benserazide	0.69643	0.33290
train vs train	ciprofloxacin	0.89394	0.37102
train vs train	chlordiazepoxide	0.69231	0.29328
train vs train	terbutaline	0.91429	0.31743
train vs train	ezetimibe	0.63934	0.33539
train vs train	pyrilamine	0.76667	0.37902
train vs train	cefotiam	0.84270	0.37149
