comparing_sets	compound_name	max_tc	mean_tc
train vs train	tribenoside	0.64286	0.31126
train vs train	selegiline	0.64516	0.23323
train vs train	praziquantel	0.80000	0.35078
train vs train	cyclophosphamide	0.96154	0.32797
train vs train	telmisartan	0.69231	0.36019
train vs train	captopril	0.76000	0.34449
train vs train	dexmedetomidine	0.59259	0.21434
train vs train	calcium_acetate	0.78947	0.15347
train vs train	amprenavir	0.88764	0.36128
train vs train	bupropion	0.60000	0.22119
train vs train	dyphylline	0.86364	0.39862
train vs train	lutein	0.80435	0.27951
train vs train	benzyl_benzoate	0.55556	0.20274
train vs train	lithium_acetate	0.58333	0.31032
train vs train	citalopram	1.00000	0.32943
train vs train	parecoxib	0.79365	0.30538
train vs train	mitomycin	0.75641	0.38554
train vs train	midodrine	0.71429	0.37220
train vs train	dipivefrin	0.75556	0.34919
train vs train	benzydamine	0.64286	0.36034
train vs train	sibutramine	0.61538	0.24291
train vs train	varenicline	0.58537	0.24844
train vs train	moclobemide	0.77358	0.35487
train vs train	ticlopidine	0.75556	0.27495
train vs train	sulfamethoxazole	0.80328	0.25814
train vs train	metolazone	0.78873	0.30928
train vs train	telaprevir	0.76389	0.39095
train vs train	flumazenil	0.72603	0.37369
train vs train	nifedipine	0.90741	0.28951
train vs train	naratriptan	0.84848	0.33565
train vs train	anethole_trithione	0.45000	0.19614
train vs train	natamycin	0.84615	0.34415
train vs train	bexarotene	0.58140	0.24833
train vs train	sodium_phosphate,_monobasic	0.95238	0.13210
train vs train	quinapril	0.88333	0.40674
train vs train	tenoxicam	0.95890	0.33321
train vs train	barbital	0.88372	0.31348
train vs train	phloroglucinol	0.84211	0.20764
train vs train	linezolid	0.73333	0.40022
train vs train	desipramine	0.85366	0.31235
train vs train	betaine	0.87500	0.25079
train vs train	norfloxacin	0.95385	0.39529
train vs train	dexchlorpheniramine	0.94118	0.28367
train vs train	panthenol	1.00000	0.32233
train vs train	norgestimate	0.66667	0.30557
train vs train	deferasirox	0.71186	0.33096
train vs train	rosiglitazone	0.75000	0.39433
train vs train	propofol	1.00000	0.20850
train vs train	mexiletine	0.69444	0.29128
train vs train	tolvaptan	0.73016	0.39448
train vs train	cocaine	0.81633	0.37316
train vs train	aripiprazole	0.76923	0.39462
train vs train	frovatriptan	0.63830	0.30310
train vs train	fentanyl	0.71429	0.32774
train vs train	alendronate	0.93023	0.24727
train vs train	dronedarone	0.82895	0.36873
train vs train	benztropine	0.82222	0.33110
train vs train	tiotropium	0.79365	0.34136
train vs train	biclotymol	0.82143	0.26274
train vs train	etoposide	0.74510	0.33415
train vs train	mirtazapine	0.92105	0.29778
train vs train	pirenoxine	0.64444	0.31959
train vs train	erdosteine	0.69767	0.33182
train vs train	pilocarpine	0.71111	0.33448
train vs train	maprotiline	0.70588	0.26808
train vs train	carbon_monoxide	0.50000	0.05360
train vs train	oxetorone	0.88095	0.32207
train vs train	canrenoate	0.85714	0.32740
train vs train	tazarotene	0.54717	0.29912
train vs train	nimodipine	0.86885	0.32928
train vs train	pyrazinamide	0.87500	0.24002
train vs train	azithromycin	0.87931	0.39770
train vs train	granisetron	0.64706	0.32980
train vs train	flucytosine	0.75000	0.24125
train vs train	nitrogen	0.36364	0.06034
train vs train	strontium-89	1.00000	0.04651
train vs train	amikacin	0.86792	0.37696
train vs train	tapentadol	0.65789	0.28635
train vs train	busulfan	0.76087	0.20875
train vs train	carbocysteine	0.76667	0.26759
train vs train	brompheniramine	0.94118	0.28027
train vs train	risedronic_acid	0.67347	0.25482
train vs train	procainamide	0.74419	0.31581
train vs train	oxybutynin	0.68182	0.33066
train vs train	ergotamine	0.92000	0.42268
train vs train	heroin	0.85714	0.38609
train vs train	monofluorophosphate	0.73913	0.11217
train vs train	methylphenidate	0.96875	0.31516
train vs train	pyroglutamate	0.69767	0.30289
train vs train	tiopronin	0.67500	0.27178
train vs train	magnesium_chloride	0.69231	0.11796
train vs train	dalfopristin	0.75581	0.37838
train vs train	sodium_succinate	0.75000	0.18252
train vs train	topotecan	0.79268	0.40777
train vs train	clobetasol	0.97826	0.32483
train vs train	methylsulfonylmethane	0.67021	0.33605
train vs train	ceftaroline	0.79787	0.33748
train vs train	abiraterone	0.75000	0.30233
train vs train	ceftriaxone	0.89024	0.35548
train vs train	leucine	0.80000	0.24036
train vs train	alfacalcidol	0.97368	0.29602
train vs train	verapamil	0.78846	0.35764
train vs train	ethyl_loflazepate	0.81132	0.33856
train vs train	azelate	0.74286	0.41051
train vs train	levonorgestrel	0.97222	0.28666
train vs train	glutathione	0.78947	0.29964
train vs train	procyclidine	0.89744	0.32576
train vs train	indapamide	0.74667	0.29877
train vs train	aspirin	0.86957	0.25820
train vs train	pipemidate	0.91045	0.39324
train vs train	doxylamine	0.82222	0.34206
train vs train	valsartan	0.69863	0.37838
train vs train	nafarelin	0.94667	0.41167
train vs train	hydrotalcite	0.76471	0.14336
train vs train	acitretin	0.82759	0.25545
train vs train	carteolol	0.80357	0.40169
train vs train	aluminum_hydroxide	0.81818	0.10548
train vs train	biperiden	0.89744	0.33282
train vs train	difluprednate	0.94000	0.32876
train vs train	isotretinoin	0.72727	0.31522
train vs train	paromomycin	0.86792	0.36112
train vs train	nitrazepam	0.91228	0.30464
train vs train	phenylephrine	0.75556	0.32396
train vs train	lysine	0.96296	0.26648
train vs train	choline_fenofibrate	0.71930	0.35539
train vs train	irinotecan	0.79268	0.41211
train vs train	brimonidine	0.82609	0.28395
train vs train	indinavir	0.80519	0.43588
train vs train	glycyrrhizinate	0.80702	0.32860
train vs train	trimetazidine	0.71875	0.38399
train vs train	chloride_ion	0.57143	0.04111
train vs train	phentolamine	0.69643	0.35718
train vs train	sulfur	0.50000	0.08543
train vs train	zidovudine	0.84058	0.36122
train vs train	moxonidine	0.68421	0.33648
train vs train	teicoplanin	0.87324	0.40373
train vs train	nomegestrol	0.92105	0.30727
train vs train	heptaminol	0.55882	0.25438
train vs train	tolazamide	0.91304	0.30136
train vs train	lincomycin	0.95385	0.39509
train vs train	calcium_carbonate,_precipitated	1.00000	0.12110
train vs train	clorazepate	0.83333	0.32509
train vs train	cidofovir	0.69863	0.34968
train vs train	calcium_phosphate_dibasic	0.90000	0.12463
train vs train	zinc_oxide	0.50000	0.05695
train vs train	chloroquine	0.83333	0.32470
train vs train	dacarbazine	0.69643	0.27703
train vs train	boceprevir	0.71831	0.36070
train vs train	dextran	0.91667	0.30585
train vs train	capreomycin	0.73684	0.36767
train vs train	fominoben	0.74576	0.38608
train vs train	acenocoumarol	0.65385	0.31518
train vs train	eribulin	0.73438	0.36456
train vs train	prazepam	0.86000	0.32361
train vs train	amiodarone	0.70690	0.37034
train vs train	aprepitant	0.72414	0.38330
train vs train	sulbactam	0.75000	0.29480
train vs train	sapropterin	0.72308	0.36017
train vs train	dactinomycin	0.81176	0.40478
train vs train	melphalan	0.63043	0.32591
train vs train	ketoconazole	0.80000	0.40622
train vs train	somatostatin	0.90000	0.40928
train vs train	cysteine	0.75000	0.23132
train vs train	cefoxitin	0.87143	0.38139
train vs train	solifenacin	0.73469	0.36702
train vs train	folic_acid	0.90323	0.36952
train vs train	ciclesonide	0.89091	0.33898
train vs train	testosterone	0.92308	0.30790
train vs train	pseudoephedrine	1.00000	0.23061
train vs train	desvenlafaxine	0.79167	0.36880
train vs train	vardenafil	0.95556	0.36748
train vs train	moxalactam	0.91566	0.37013
train vs train	alizapride	0.67606	0.37627
train vs train	calcium_carbimide	0.41667	0.06614
train vs train	estriol	0.88889	0.30939
train vs train	methoxamine	0.72414	0.29466
train vs train	oxytocin	0.87324	0.40573
train vs train	dutasteride	0.58491	0.35540
train vs train	fluocinolone	0.97959	0.32252
train vs train	amoxicillin	0.91379	0.33743
train vs train	eprazinone	0.74468	0.35813
train vs train	chlormadinone	0.95455	0.30454
train vs train	rosuvastatin	0.66667	0.32820
train vs train	memantine	0.60000	0.20687
train vs train	amlodipine	0.73214	0.36555
train vs train	famciclovir	0.71642	0.36290
train vs train	bromopride	0.96429	0.36878
train vs train	atomoxetine	0.75000	0.31492
train vs train	tretinoin	0.77273	0.32041
train vs train	ebastine	0.76087	0.36067
train vs train	azathioprine	0.62903	0.26345
train vs train	chlorpromazine	0.91111	0.30414
train vs train	amphotericin_b	1.00000	0.36717
train vs train	alprazolam	0.97674	0.26318
train vs train	niacin	0.57895	0.21093
train vs train	levobupivacaine	1.00000	0.35881
train vs train	levalbuterol	0.90625	0.32661
train vs train	serotonin	0.65957	0.31317
train vs train	pentazocine	0.78000	0.35709
train vs train	nabumetone	0.59459	0.26649
train vs train	clobetasone	0.88000	0.30923
train vs train	fexofenadine	0.79545	0.37702
train vs train	fosfomycin	0.59375	0.19726
train vs train	felbamate	0.67500	0.28752
train vs train	methadone	0.63636	0.28434
train vs train	roflumilast	0.69091	0.32461
train vs train	pizotyline	0.86667	0.27689
train vs train	desoximetasone	0.97826	0.32503
train vs train	gefitinib	0.84375	0.38417
train vs train	ziprasidone	0.76812	0.34665
train vs train	warfarin	0.85714	0.30608
train vs train	sodium_phosphate,_dibasic	0.95238	0.13304
train vs train	chlorocresol	0.94737	0.20153
train vs train	telithromycin	0.84615	0.41788
train vs train	lubiprostone	0.76087	0.32246
train vs train	fusidate	0.82979	0.32054
train vs train	ertapenem	0.83582	0.37698
train vs train	bicarbonate_ion	0.61111	0.13903
train vs train	clofibrate	0.71429	0.26368
train vs train	rotigotine	0.62963	0.34068
train vs train	trimebutine	0.73077	0.35335
train vs train	eflornithine	0.83871	0.26567
train vs train	alogliptin	0.70149	0.36446
train vs train	ketorolac	0.63636	0.32677
train vs train	stanozolol	0.66667	0.33919
train vs train	benfluorex	0.66667	0.32224
train vs train	lactitol	0.91429	0.28475
train vs train	disulfiram	0.51515	0.18405
train vs train	theophylline	0.86364	0.39783
train vs train	miglustat	0.90000	0.37882
train vs train	telavancin	0.79545	0.40231
train vs train	triflusal	0.81481	0.26315
train vs train	diflucortolone	0.97826	0.31885
train vs train	bromhexine	0.64706	0.29046
train vs train	fenspiride	0.72414	0.38675
train vs train	ritodrine	0.76923	0.33158
train vs train	dezocine	0.70000	0.30667
train vs train	clavulanate	0.60870	0.32148
train vs train	glimepiride	0.77528	0.34896
train vs train	guanfacine	0.63043	0.25156
train vs train	clozapine	0.88235	0.30118
train vs train	dihydroergocryptine	0.79775	0.38404
train vs train	propafenone	0.82000	0.37358
train vs train	acetone	0.40000	0.13261
train vs train	metoclopramide	0.96429	0.37157
train vs train	pitavastatin	0.75000	0.30205
train vs train	pipamperone	0.71930	0.35700
train vs train	vitamin_d3	0.90476	0.30702
train vs train	phenol	0.84615	0.16743
train vs train	tetrahydrozoline	0.81081	0.26779
train vs train	tranexamic_acid	0.82143	0.26006
train vs train	clothiapine	0.88235	0.28836
train vs train	dorzolamide	0.78481	0.31160
train vs train	cinnarizine	0.87879	0.28062
train vs train	lactose	0.94286	0.28957
train vs train	benzethonium	0.76471	0.33718
train vs train	dimethindene	0.70492	0.37646
train vs train	bosentan	0.81250	0.34981
train vs train	iloprost	0.83333	0.29499
train vs train	zotepine	0.74000	0.31687
train vs train	bendamustine	0.66667	0.37320
train vs train	loxoprofen	0.63889	0.28074
train vs train	sodium_thiosulfate	0.93103	0.13067
train vs train	rifabutin	0.81176	0.41202
train vs train	magnesium_hydroxide	0.72727	0.09516
train vs train	ampicillin	0.91379	0.34023
train vs train	nafronyl	0.65574	0.36893
train vs train	quetiapine	0.75000	0.33788
train vs train	clotiazepam	0.80000	0.32417
train vs train	deferoxamine	0.63462	0.29502
train vs train	salicylamide	0.77419	0.28010
train vs train	darunavir	0.88764	0.36940
train vs train	dapagliflozin	0.85106	0.30744
train vs train	methylnaltrexone	0.91935	0.40328
train vs train	hydrochlorothiazide	0.92188	0.28337
train vs train	azilsartan	0.65217	0.35173
train vs train	quazepam	0.67273	0.27020
train vs train	pristinamycin	0.85000	0.43791
train vs train	proglumetacin	0.78049	0.42986
train vs train	nilvadipine	0.90566	0.29004
train vs train	carbachol	0.78261	0.29702
train vs train	sofosbuvir	0.71429	0.37419
train vs train	aclarubicin	0.81667	0.39877
train vs train	regadenoson	0.88406	0.37449
train vs train	lenalidomide	0.83019	0.38482
train vs train	daunorubicin_liposomal	1.00000	0.37733
train vs train	cefditoren	0.90123	0.35141
train vs train	carvedilol	0.72727	0.39783
train vs train	temozolomide	0.79245	0.31430
train vs train	alclometasone	0.90000	0.31735
train vs train	flunarizine	0.87879	0.27958
train vs train	hexachlorophene	0.82143	0.23952
train vs train	xylometazoline	0.81250	0.29483
train vs train	riociguat	0.69444	0.35027
train vs train	papaverine	0.68571	0.31253
train vs train	mesalamine	0.96429	0.28381
train vs train	fluphenazine	0.90566	0.33795
train vs train	paroxetine	0.71429	0.35158
train vs train	zoledronic_acid	0.67347	0.29969
train vs train	fulvestrant	0.63462	0.31501
train vs train	metopimazine	0.71264	0.33943
train vs train	meloxicam	0.95890	0.33596
train vs train	imatinib	0.71667	0.35464
train vs train	rilmenidine	0.50000	0.25772
train vs train	indomethacin	0.81667	0.37834
train vs train	vitamin_k_1	1.00000	0.27402
train vs train	citric_acid	0.70370	0.22005
train vs train	tenofovir	0.86154	0.34481
train vs train	sorafenib	1.00000	0.33511
train vs train	fosphenytoin	0.67532	0.35700
train vs train	balsalazide	0.69643	0.35813
train vs train	olopatadine	0.84091	0.34473
train vs train	meclofenamate	0.69444	0.26889
train vs train	levofloxacin	1.00000	0.38896
train vs train	flupirtine	0.88000	0.32375
train vs train	zaleplon	0.71429	0.30382
train vs train	selenium_sulfide	1.00000	0.04200
train vs train	dexketoprofen	1.00000	0.22235
train vs train	artesunate	0.84444	0.33056
train vs train	kaolin	0.73913	0.13875
train vs train	clodronic_acid	0.68966	0.14891
train vs train	triclofos	0.68966	0.18148
train vs train	magnesium_sulfate	0.96552	0.13567
train vs train	magnesium_salicylate	0.82143	0.25190
train vs train	tolterodine	0.78049	0.32431
train vs train	moxifloxacin	0.85526	0.40509
train vs train	tadalafil	0.73913	0.40178
train vs train	treosulfan	0.76087	0.23078
train vs train	pinaverium	0.73134	0.36682
train vs train	pholcodine	0.81356	0.40358
train vs train	gentamicin	0.75309	0.35605
train vs train	aspartic_acid	0.78125	0.25008
train vs train	lumefantrine	0.68000	0.32684
train vs train	norepinephrine	0.69444	0.29813
train vs train	triazolam	0.97674	0.27017
train vs train	disopyramide	0.62500	0.33232
train vs train	pantethine	0.80769	0.33164
train vs train	floxuridine	0.96875	0.36955
train vs train	permethrin	0.68421	0.27042
train vs train	phenylacetate	0.89474	0.30968
train vs train	eicosapentaenoate	0.64000	0.20409
train vs train	imipenem	0.76056	0.36328
train vs train	dabigatran_etexilate	0.73171	0.39736
train vs train	nicorandil	0.61429	0.31573
train vs train	pyrantel	0.71154	0.27997
train vs train	deslanoside	0.98182	0.35618
train vs train	dexpanthenol	1.00000	0.32233
train vs train	ropivacaine	0.95745	0.35748
train vs train	brinzolamide	0.80460	0.36014
train vs train	ibuprofen	0.55556	0.22427
train vs train	magnesium_citrate	1.00000	0.20139
train vs train	dibasic_potassium_phosphate	0.95000	0.12492
train vs train	potassium_acetate	0.71429	0.12195
train vs train	sulfadoxine	0.81250	0.31599
train vs train	iopamidol	0.82353	0.33498
train vs train	chlordiazepoxide	0.69231	0.29720
train vs train	troxerutin	0.85417	0.34287
train vs train	probenecid	0.64865	0.29395
train vs train	gatifloxacin	0.88732	0.40014
train vs train	ixabepilone	0.63291	0.35679
train vs train	eltrombopag	0.71186	0.35620
train vs train	icatibant	0.81579	0.40480
train vs train	17-alpha-hydroxyprogesterone	1.00000	0.29854
train vs train	mizolastine	0.80000	0.36297
train vs train	raloxifene	0.71667	0.37222
train vs train	ramipril	0.87273	0.38967
train vs train	clenbuterol	0.89474	0.30193
train vs train	asenapine	0.62963	0.28671
train vs train	calcium	0.50000	0.03164
train vs train	mefloquine	0.60377	0.31875
train vs train	cefadroxil	0.96552	0.35679
train vs train	xipamide	0.79710	0.30244
train vs train	risperidone	0.88889	0.34901
train vs train	thiamylal	0.85185	0.31251
train vs train	tacalcitol	1.00000	0.30795
train vs train	sodium_bromide	0.75000	0.04282
train vs train	cyclobenzaprine	0.96667	0.25179
train vs train	cefazolin	0.86747	0.36064
train vs train	ivacaftor	0.69492	0.34979
train vs train	adefovir	0.86154	0.34504
train vs train	malathion	0.60000	0.22645
train vs train	thiopental	0.86538	0.31982
train vs train	hydrogen_peroxide	0.38462	0.09301
train vs train	taurine	0.73077	0.22205
train vs train	85_strontium	1.00000	0.04651
train vs train	bendroflumethiazide	0.89231	0.28892
train vs train	maltose	0.94286	0.29669
train vs train	colchicine	0.70492	0.32342
train vs train	chlorphenesin	0.66667	0.31760
train vs train	iloperidone	0.74286	0.38727
train vs train	pantoprazole	0.87302	0.33309
train vs train	thiethylperazine	0.91304	0.30863
train vs train	cyproheptadine	0.82500	0.27237
train vs train	saxagliptin	0.71186	0.34774
train vs train	capsaicin	0.74510	0.37012
train vs train	clomipramine	0.90244	0.30304
train vs train	sufentanil	0.75410	0.36905
train vs train	flupenthixol	0.90566	0.32584
train vs train	diphenhydramine	0.91176	0.29988
train vs train	amiloride	0.65957	0.26009
train vs train	nitric_oxide	0.40909	0.07192
train vs train	carfilzomib	0.73973	0.39916
train vs train	glutamine	0.80000	0.28656
train vs train	atracurium	0.77778	0.40777
train vs train	vortioxetine	0.68627	0.30782
train vs train	silodosin	0.78947	0.42406
train vs train	fidaxomicin	0.70175	0.33950
train vs train	bamifylline	0.82192	0.41214
train vs train	ofloxacin	1.00000	0.38896
train vs train	regorafenib	1.00000	0.33511
train vs train	mefenamate	0.67647	0.27646
train vs train	idelalisib	0.70175	0.33348
train vs train	benzbromarone	0.65789	0.28277
train vs train	olanzapine	0.78182	0.30201
train vs train	rivastigmine	0.73810	0.31403
train vs train	acamprosate	0.73077	0.26788
train vs train	enalapril	0.87273	0.39096
train vs train	megestrol	1.00000	0.29854
train vs train	nadolol	0.87755	0.36890
train vs train	gabapentin	0.82143	0.28287
train vs train	moexipril	0.88333	0.42563
train vs train	sertaconazole	0.90698	0.31131
train vs train	desogestrel	0.94444	0.26182
train vs train	vildagliptin	0.71186	0.38232
train vs train	copper_sulfate	1.00000	0.11984
train vs train	bethanechol	0.78261	0.28084
train vs train	clopidogrel	0.80769	0.33832
train vs train	ciclopirox	0.60000	0.27484
train vs train	teriparatide	0.97222	0.38732
train vs train	fluvoxamine	0.66667	0.29791
train vs train	vitamin_b6	1.00000	0.32718
train vs train	chloramphenicol	0.65278	0.27584
train vs train	succinic_acid	0.75000	0.19587
train vs train	vecuronium	1.00000	0.38917
train vs train	perphenazine	0.90566	0.33463
train vs train	demeclocycline	0.90000	0.35712
train vs train	dofetilide	0.82895	0.34514
train vs train	enfuvirtide	0.84932	0.40935
train vs train	estropipate	0.70370	0.35812
train vs train	opipramol	0.80769	0.34209
train vs train	metoprolol	0.88636	0.34344
train vs train	retapamulin	0.72464	0.37709
train vs train	etomidate	0.71111	0.32429
train vs train	terazosin	0.95588	0.40300
train vs train	romidepsin	0.67568	0.34842
train vs train	posaconazole	0.89024	0.39476
train vs train	nabilone	0.77273	0.31883
train vs train	bisacodyl	0.68571	0.29292
train vs train	clofazimine	0.61111	0.26161
train vs train	amdinocillin_pivoxil	0.72152	0.35154
train vs train	piretanide	0.77215	0.34631
train vs train	tranilast	0.71698	0.33309
train vs train	valproate	0.69444	0.22960
train vs train	diltiazem	0.70588	0.38586
train vs train	melatonin	0.67308	0.36132
train vs train	ropinirole	0.71698	0.36227
train vs train	pyridoxine	1.00000	0.32718
train vs train	terbutaline	0.91429	0.32209
train vs train	diethylstilbestrol	0.59259	0.24631
train vs train	linaclotide	0.88732	0.41722
train vs train	metaxalone	0.66667	0.34968
train vs train	tobramycin	0.80702	0.36200
train vs train	lycopene	0.46667	0.11770
train vs train	nystatin	0.98000	0.36922
train vs train	flubendazole	0.91111	0.31141
train vs train	mupirocin	0.82456	0.33429
train vs train	cloxacillin	1.00000	0.34471
train vs train	salicylic_acid	0.80000	0.23955
train vs train	oxcarbazepine	0.78378	0.30340
train vs train	procarbazine	0.56818	0.25982
train vs train	dobesilic_acid	0.74545	0.21828
train vs train	probucol	0.62963	0.24301
train vs train	trapidil	0.71429	0.27409
train vs train	glyburide	0.80000	0.33262
train vs train	ferric_hydroxide	0.81818	0.10516
train vs train	glucosamine	0.80000	0.31894
train vs train	flunitrazepam	0.85714	0.31849
train vs train	methyclothiazide	0.84058	0.31312
train vs train	dolutegravir	0.73684	0.40869
train vs train	lomustine	0.87500	0.27842
train vs train	chlorcyclizine	0.86486	0.29054
train vs train	mometasone	0.97826	0.32779
train vs train	isoxsuprine	0.75676	0.32340
train vs train	iodine	0.33333	0.03641
train vs train	magnesium_oxide	0.50000	0.05819
train vs train	nalbuphine	0.94545	0.38346
train vs train	pramoxine	0.76596	0.35968
train vs train	oxymorphone	0.93220	0.40554
train vs train	rifapentine	0.94872	0.40547
train vs train	diphenidol	0.94444	0.32398
train vs train	floxacillin	0.98507	0.34229
train vs train	bepridil	0.71429	0.33873
train vs train	bimatoprost	0.74510	0.36448
train vs train	piperidolate	0.76596	0.35829
train vs train	lacidipine	0.78261	0.32871
train vs train	pirenzepine	0.72222	0.37725
train vs train	menatetrenone	1.00000	0.27402
train vs train	nalmefene	0.88136	0.37850
train vs train	simvastatin	0.93182	0.32513
train vs train	resveratrol	0.84211	0.22232
train vs train	remifentanil	0.75410	0.38500
train vs train	fumarate	0.76667	0.35701
train vs train	flurandrenolide	0.98148	0.33664
train vs train	bisoprolol	0.88636	0.34964
train vs train	astaxanthin	0.68889	0.28055
train vs train	paclitaxel	0.85714	0.36963
train vs train	fondaparinux	0.75309	0.33095
train vs train	silymarin	0.81818	0.31771
train vs train	clindamycin	0.95385	0.39161
train vs train	doxercalciferol	0.97368	0.28697
train vs train	eletriptan	0.75714	0.33199
train vs train	zinc	0.55172	0.20791
train vs train	streptomycin	0.73333	0.35757
train vs train	argatroban	0.73737	0.35835
train vs train	losartan	0.69863	0.34216
train vs train	dicyclomine	0.76744	0.31511
train vs train	pioglitazone	0.75000	0.36606
train vs train	allantoin	0.66667	0.27534
train vs train	menthol	0.62857	0.23827
train vs train	tamoxifen	0.88095	0.31435
train vs train	neostigmine	0.74419	0.29209
train vs train	ingenol_mebutate	0.71154	0.28961
train vs train	vincamine	0.77333	0.42395
train vs train	voriconazole	0.64286	0.33538
train vs train	leflunomide	0.58491	0.28502
train vs train	methotrexate	0.81667	0.38398
train vs train	everolimus	0.93939	0.41904
train vs train	troglitazone	0.72632	0.36033
train vs train	amisulpride	0.94805	0.38047
train vs train	epoprostenol	0.79070	0.30697
train vs train	ephedrine	1.00000	0.23061
train vs train	clonazepam	0.91228	0.31073
train vs train	candesartan	0.66216	0.36223
train vs train	bepotastine	0.83019	0.38520
train vs train	paricalcitol	0.94737	0.29917
train vs train	potassium_iodide	1.00000	0.04282
train vs train	loracarbef	0.83607	0.34645
train vs train	enzalutamide	0.63934	0.32330
train vs train	terlipressin	0.90000	0.39942
train vs train	bromfenac	0.80000	0.30247
train vs train	loratadine	0.66102	0.34370
train vs train	bopindolol	0.78000	0.37350
train vs train	sulfisoxazole	0.80328	0.27408
train vs train	tixocortol	0.84783	0.33027
train vs train	bazedoxifene	0.71667	0.39315
train vs train	buprenorphine	0.84848	0.40192
train vs train	benserazide	0.69643	0.33922
train vs train	tiapride	0.86486	0.35095
train vs train	simethicone	0.34375	0.14366
train vs train	methylergonovine	0.69444	0.38675
train vs train	butylscopolamine	0.80597	0.38832
train vs train	chlorothiazide	0.91935	0.27346
train vs train	aldosterone	0.91111	0.32563
train vs train	lercanidipine	0.91176	0.35369
train vs train	carbidopa	0.80000	0.32530
train vs train	gliquidone	0.80000	0.36353
train vs train	albendazole	0.70588	0.30737
train vs train	pipobroman	0.76744	0.31059
train vs train	vandetanib	0.84375	0.37517
train vs train	pentaerythritol	0.54286	0.19789
train vs train	meprobamate	0.94872	0.29121
train vs train	clonidine	0.82609	0.26508
train vs train	pheniramine	0.87879	0.28366
train vs train	cabergoline	0.72152	0.38102
train vs train	dibucaine	0.70833	0.38729
train vs train	water	0.50000	0.06311
train vs train	methamphetamine	0.70000	0.20032
train vs train	isosorbide	0.75000	0.26395
train vs train	mipomersen	0.69697	0.38817
train vs train	chlorzoxazone	0.72093	0.28552
train vs train	amoxapine	0.85714	0.32470
train vs train	lormetazepam	1.00000	0.32327
train vs train	etifoxine	0.56452	0.30230
train vs train	nafcillin	0.79365	0.37993
train vs train	tizanidine	0.78000	0.26268
train vs train	thiotepa	0.46154	0.18991
train vs train	tiaprofenate	0.63636	0.22200
train vs train	lynestrenol	0.94118	0.26028
train vs train	guaifenesin	0.70270	0.29286
train vs train	rocuronium	0.81538	0.40212
train vs train	thiamphenicol	0.69118	0.29685
train vs train	fosinopril	0.67188	0.38087
train vs train	procaine	0.77083	0.33020
train vs train	calcium_citrate	1.00000	0.20139
train vs train	oxymetazoline	0.81250	0.35394
train vs train	tianeptine	0.71084	0.35857
train vs train	topiramate	0.66216	0.29193
train vs train	isopropyl_alcohol	0.47059	0.11726
train vs train	imidapril	0.79032	0.40836
train vs train	ospemifene	0.55814	0.25996
train vs train	tryptophan	0.62857	0.29923
train vs train	carbinoxamine	0.82222	0.33243
train vs train	octreotide	0.92537	0.40138
train vs train	niflumic_acid	0.62162	0.29021
train vs train	aminosalicylic_acid	0.96429	0.28736
train vs train	acyclovir	0.88235	0.35706
train vs train	calcium_lactate	1.00000	0.18369
train vs train	loxapine	0.85714	0.32715
train vs train	ivabradine	0.74576	0.39075
train vs train	pregabalin	0.65517	0.25043
train vs train	atovaquone	0.60000	0.26987
train vs train	bleomycin	0.75000	0.40499
train vs train	trovafloxacin	0.77143	0.36675
train vs train	calcium_aspartate	0.68966	0.21886
train vs train	cetirizine	1.00000	0.36326
train vs train	aliskiren	0.76056	0.40046
train vs train	fluindione	0.60000	0.22039
train vs train	tenofovir_disoproxil	0.78571	0.35643
train vs train	erythromycin	0.88136	0.38607
train vs train	chlormezanone	0.63077	0.31108
train vs train	dolasetron	0.72549	0.37190
train vs train	azosemide	0.72603	0.26221
train vs train	zolpidem	0.68421	0.32672
train vs train	rufinamide	0.64286	0.29352
train vs train	modafinil	0.51724	0.25390
train vs train	histamine	0.60526	0.24965
train vs train	pralatrexate	0.81667	0.34458
train vs train	methotrimeprazine	0.80851	0.33502
train vs train	naphazoline	0.81081	0.27377
train vs train	adapalene	0.68966	0.26963
train vs train	potassium_bitartrate	0.69565	0.17176
train vs train	betahistine	0.66667	0.25914
train vs train	mitoxantrone	0.75000	0.37573
train vs train	propiomazine	0.88372	0.32204
train vs train	ifenprodil	0.75556	0.36212
train vs train	mazindol	0.65625	0.33123
train vs train	methscopolamine	0.80597	0.35710
train vs train	fluorescein	0.78378	0.27558
train vs train	orphenadrine	0.91176	0.31286
train vs train	benzoate	0.57895	0.19865
train vs train	labetalol	0.72917	0.37924
train vs train	sodium_chloride	1.00000	0.04686
train vs train	nortriptyline	0.75758	0.24220
train vs train	cladribine	0.90625	0.37513
train vs train	bromperidol	0.80000	0.34544
train vs train	sildenafil	0.95556	0.36611
train vs train	dimenhydrinate	0.80000	0.40155
train vs train	flurazepam	0.82143	0.35128
train vs train	pamidronate	0.93023	0.24978
train vs train	temazepam	1.00000	0.32327
train vs train	chlorthalidone	0.79710	0.30212
train vs train	sodium_selenate	0.80952	0.12188
train vs train	roxatidine	0.72727	0.40615
train vs train	arginine	0.81250	0.25260
train vs train	tibolone	0.97143	0.28753
train vs train	gemcitabine	0.87500	0.34678
train vs train	spiramycin	0.90909	0.38893
train vs train	chlormethiazole	0.46341	0.20537
train vs train	droxidopa	0.80645	0.29220
